method,dataset,budget,slew_rate,n_src,n_bkg,source,source_tile,detected,sum_tiles,visited_tiles,zenith_tile,sum_prob,detection_cost,estimate_time,runtime,path
GCP,adapt_p48-18968510422141_a168-74999999999997_48_map.h5,-0.103,10,767,1143,41.810314:168.750000,1491,False,8,0,1438,0,0,0,0,
GCP,adapt_p80-40593177313954_a135-0_503_map.h5,-4.363,10,74,1189,9.594069:135.000000,1059,False,220,0,1405,0,0,0,0,
GCP,adapt_p48-18968510422141_a11-25_25_map.h5,-8.298,10,120,1414,41.810314:11.250000,1468,False,45,0,1413,0,0,0,0,
GCP,adapt_p70-52877936550931_a236-25_106_map.h5,-10.37,10,109,1474,19.471220:236.250000,1209,False,50,0,1144,0,0,0,0,
GCP,adapt_p70-52877936550931_a191-25_58_map.h5,-3.572,10,84,1142,19.471220:191.250000,1201,False,83,0,1394,0,0,0,0,
GCP,adapt_p35-659087696138755_a344-99999999999994_500_map.h5,-5.267,10,83,1288,54.340912:345.000000,1609,False,40,0,1516,0,0,0,0,
GCP,adapt_p60-00000000000001_a292-5_196_map.h5,-9.991,10,89,1365,30.000000:292.500000,1343,False,153,0,1655,0,0,0,0,
GCP,adapt_p35-659087696138755_a255-00000000000003_218_map.h5,-8.262,10,103,1320,54.340912:255.000000,1598,False,190,0,1632,0,0,0,0,
GCP,adapt_p60-00000000000001_a224-99999999999997_299_map.h5,-4.366,10,98,1282,30.000000:225.000000,1331,False,220,0,1768,0,0,0,0,
GCP,adapt_p23-556464309101234_a292-5_471_map.h5,-12.043,10,116,1497,66.443535:292.500000,1712,False,147,0,1312,0,0,0,0,
GCP,adapt_p60-00000000000001_a45-0_164_map.h5,-0.303,10,114,1026,30.000000:45.000000,1301,False,197,0,1485,0,0,0,0,
GCP,adapt_p48-18968510422141_a168-74999999999997_24_map.h5,-9.316,10,95,1427,41.810314:168.750000,1491,False,43,0,1330,0,0,0,0,
GCP,adapt_p60-00000000000001_a157-5_360_map.h5,-0.105,10,751,1115,30.000000:157.500000,1320,False,10,0,1379,0,0,0,0,
GCP,adapt_p35-659087696138755_a135-0_350_map.h5,-4.664,10,79,1169,54.340912:135.000000,1583,False,407,0,1384,0,0,0,0,
GCP,adapt_p60-00000000000001_a22-5_547_map.h5,-10.475,10,73,1221,30.000000:22.500000,1298,False,756,0,1702,0,0,0,0,
GCP,adapt_p70-52877936550931_a101-24999999999999_430_map.h5,-1.237,10,129,1124,19.471220:101.250000,1185,False,31,0,1182,0,0,0,0,
GCP,adapt_p70-52877936550931_a303-75_352_map.h5,-10.639,10,102,1525,19.471220:303.750000,1221,False,233,0,1102,0,0,0,0,
GCP,adapt_p35-659087696138755_a135-0_450_map.h5,-4.01,10,77,1220,54.340912:135.000000,1583,False,153,0,1625,0,0,0,0,
GCP,adapt_p60-00000000000001_a247-49999999999997_40_map.h5,-6.424,10,126,1290,30.000000:247.500000,1335,False,51,0,1277,0,0,0,0,
GCP,adapt_p60-00000000000001_a157-5_359_map.h5,-6.722,10,177,1320,30.000000:157.500000,1320,False,110,0,1489,0,0,0,0,
GCP,adapt_p60-00000000000001_a0-0_466_map.h5,-1.436,10,88,1148,30.000000:0.000000,1294,False,58,0,1296,0,0,0,0,
GCP,adapt_p48-18968510422141_a191-25_186_map.h5,-0.151,10,233,1084,41.810314:191.250000,1494,False,19,0,1494,0,0,0,0,
GCP,adapt_p35-659087696138755_a45-0_211_map.h5,-6.94,10,59,1377,54.340912:45.000000,1572,False,135,0,1547,0,0,0,0,
GCP,adapt_p70-52877936550931_a191-25_306_map.h5,-10.837,10,112,1463,19.471220:191.250000,1201,False,127,0,1588,0,0,0,0,
GCP,adapt_p80-40593177313954_a270-0_498_map.h5,-0.274,10,115,1036,9.594069:270.000000,1084,False,188,0,1450,0,0,0,0,
GCP,adapt_p70-52877936550931_a123-74999999999999_184_map.h5,-5.272,10,107,1258,19.471220:123.750000,1189,False,36,0,1059,0,0,0,0,
GCP,adapt_p60-00000000000001_a135-0_16_map.h5,-0.276,10,100,1079,30.000000:135.000000,1316,False,199,0,1432,0,0,0,0,
GCP,adapt_p70-52877936550931_a213-75_66_map.h5,-9.55,10,114,1456,19.471220:213.750000,1205,False,86,0,1206,0,0,0,0,
GCP,adapt_p70-52877936550931_a236-25_351_map.h5,-0.894,10,94,1091,19.471220:236.250000,1209,False,133,0,1213,0,0,0,0,
GCP,adapt_p60-00000000000001_a0-0_403_map.h5,-9.884,10,160,1361,30.000000:0.000000,1294,False,105,0,1294,0,0,0,0,
GCP,adapt_p80-40593177313954_a247-49999999999997_380_map.h5,-7.774,10,101,1360,9.594069:247.500000,1080,False,107,0,1227,0,0,0,0,
GCP,adapt_p23-556464309101234_a67-5_244_map.h5,-10.427,10,101,1417,66.443535:67.500000,1693,False,62,0,1576,0,0,0,0,
GCP,adapt_p23-556464309101234_a67-5_240_map.h5,-9.232,10,191,1478,66.443535:67.500000,1693,False,30,0,1747,0,0,0,0,
GCP,adapt_p60-00000000000001_a0-0_291_map.h5,-3.187,10,82,1162,30.000000:0.000000,1294,False,338,0,1143,0,0,0,0,
GCP,adapt_p80-40593177313954_a247-49999999999997_172_map.h5,-7.923,10,73,1289,9.594069:247.500000,1080,False,149,0,1334,0,0,0,0,
GCP,adapt_p80-40593177313954_a202-49999999999997_178_map.h5,-0.61,10,180,1009,9.594069:202.500000,1072,False,88,0,1074,0,0,0,0,
GCP,adapt_p35-659087696138755_a105-0_227_map.h5,-4.525,10,90,1336,54.340912:105.000000,1579,False,83,0,1480,0,0,0,0,
GCP,adapt_p48-18968510422141_a123-74999999999999_259_map.h5,-11.202,10,192,1477,41.810314:123.750000,1484,False,28,0,1482,0,0,0,0,
GCP,adapt_p80-40593177313954_a112-49999999999999_566_map.h5,-6.196,10,73,1140,9.594069:112.500000,1055,False,504,0,1320,0,0,0,0,
GCP,adapt_p35-659087696138755_a135-0_328_map.h5,-4.298,10,114,1237,54.340912:135.000000,1583,False,205,0,1753,0,0,0,0,
GCP,adapt_p60-00000000000001_a247-49999999999997_399_map.h5,-7.561,10,151,1365,30.000000:247.500000,1335,False,70,0,1210,0,0,0,0,
GCP,adapt_p80-40593177313954_a292-5_283_map.h5,-7.066,10,98,1247,9.594069:292.500000,1088,False,153,0,1092,0,0,0,0,
GCP,adapt_p48-18968510422141_a303-75_102_map.h5,-0.787,10,80,1077,41.810314:303.750000,1510,False,115,0,1509,0,0,0,0,
GCP,adapt_p23-556464309101234_a157-5_322_map.h5,-10.391,10,84,1439,66.443535:157.500000,1701,False,54,0,1663,0,0,0,0,
GCP,adapt_p70-52877936550931_a11-25_561_map.h5,-8.471,10,133,1421,19.471220:11.250000,1169,False,62,0,1161,0,0,0,0,
GCP,adapt_p48-18968510422141_a123-74999999999999_211_map.h5,-8.168,10,211,1325,41.810314:123.750000,1484,False,20,0,1484,0,0,0,0,
GCP,adapt_p60-00000000000001_a112-49999999999999_185_map.h5,-7.753,10,160,1388,30.000000:112.500000,1313,False,106,0,1628,0,0,0,0,
GCP,adapt_p48-18968510422141_a146-25_430_map.h5,-2.219,10,235,1149,41.810314:146.250000,1488,False,28,0,1434,0,0,0,0,
GCP,adapt_p60-00000000000001_a45-0_15_map.h5,-11.178,10,213,1487,30.000000:45.000000,1301,False,20,0,1300,0,0,0,0,
GCP,adapt_p48-18968510422141_a168-74999999999997_331_map.h5,-2.535,10,84,1189,41.810314:168.750000,1491,False,83,0,1589,0,0,0,0,
GCP,adapt_p35-659087696138755_a315-0_575_map.h5,-10.433,10,184,1405,54.340912:315.000000,1605,False,64,0,1645,0,0,0,0,
GCP,adapt_p70-52877936550931_a348-74999999999994_543_map.h5,-10.168,10,67,1332,19.471220:348.750000,1229,False,328,0,1465,0,0,0,0,
GCP,adapt_p60-00000000000001_a180-0_527_map.h5,-7.327,10,74,1410,30.000000:180.000000,1324,False,43,0,1322,0,0,0,0,
GCP,adapt_p60-00000000000001_a112-49999999999999_568_map.h5,-7.405,10,88,1303,30.000000:112.500000,1313,False,202,0,1181,0,0,0,0,
GCP,adapt_p35-659087696138755_a344-99999999999994_199_map.h5,-6.887,10,106,1249,54.340912:345.000000,1609,False,129,0,1610,0,0,0,0,
GCP,adapt_p23-556464309101234_a67-5_259_map.h5,-3.605,10,87,1201,66.443535:67.500000,1693,False,92,0,1628,0,0,0,0,
GCP,adapt_p70-52877936550931_a191-25_103_map.h5,-0.737,10,87,868,19.471220:191.250000,1201,False,789,0,1148,0,0,0,0,
GCP,adapt_p60-00000000000001_a45-0_165_map.h5,-3.67,10,77,1183,30.000000:45.000000,1301,False,96,0,1301,0,0,0,0,
GCP,adapt_p35-659087696138755_a105-0_48_map.h5,-5.456,10,116,1301,54.340912:105.000000,1579,False,57,0,1579,0,0,0,0,
