map,RightTile,RightIpix,RightRA,RightDec
adapt_p35-659087696138755_a135-0_464_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_471_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_472_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_486_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_493_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_502_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_514_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_518_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_51_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_538_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_54_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_556_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_55_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_565_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_571_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_587_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_596_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_598_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_65_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_66_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_89_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a135-0_97_map.h5,1583,7231,135.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_104_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_111_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_121_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_122_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_141_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_172_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_178_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_179_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_182_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_194_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_1_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_200_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_219_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_224_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_231_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_238_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_249_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_250_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_26_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_275_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_277_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_296_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_302_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_311_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_315_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_322_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_346_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_352_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_37_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_385_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_38_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_390_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_39_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_402_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_417_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_438_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_446_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_447_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_454_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_457_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_464_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_476_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_477_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_485_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_486_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_497_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_509_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_525_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_527_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_537_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_541_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_561_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_578_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_57_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_583_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_584_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_590_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_598_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_79_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a14-999999999999998_80_map.h5,1568,2879,15.0,54.340911865234375
adapt_p35-659087696138755_a165-0_102_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_104_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_122_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_130_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_140_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_161_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_164_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_178_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_182_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_186_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_187_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_195_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_233_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_235_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_23_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_266_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_280_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_286_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_288_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_289_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_29_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_307_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_319_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_321_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_323_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_326_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_334_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_337_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_344_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_375_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_387_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_394_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_402_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_415_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_426_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_433_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_448_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_466_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_46_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_486_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_515_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_521_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_533_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_534_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_537_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_542_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_554_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_557_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_587_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_588_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_597_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_5_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_71_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_76_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_78_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_7_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_81_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_87_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_8_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_94_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_95_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a165-0_98_map.h5,1587,5951,165.0,54.340911865234375
adapt_p35-659087696138755_a195-0_106_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_118_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_144_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_146_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_155_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_166_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_178_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_179_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_186_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_220_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_222_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_251_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_263_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_277_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_284_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_297_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_313_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_327_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_329_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_346_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_359_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_370_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_374_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_388_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_38_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_398_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_421_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_422_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_425_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_427_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_446_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_459_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_45_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_469_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_487_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_490_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_506_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_531_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_541_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_551_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_565_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_578_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_57_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_581_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_585_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_586_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_66_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_78_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a195-0_89_map.h5,1590,11071,195.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_137_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_144_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_15_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_168_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_192_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_194_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_1_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_20_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_224_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_233_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_244_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_249_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_251_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_262_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_264_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_267_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_26_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_278_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_284_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_306_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_312_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_324_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_328_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_360_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_393_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_401_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_417_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_423_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_424_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_43_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_44_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_456_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_458_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_464_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_466_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_470_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_472_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_473_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_475_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_504_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_510_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_527_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_54_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_560_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_571_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_572_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_578_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_590_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_59_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_62_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_6_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_72_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_80_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_89_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a224-99999999999997_98_map.h5,1594,11327,225.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_108_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_112_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_118_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_120_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_122_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_131_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_132_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_138_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_144_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_159_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_16_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_182_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_193_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_206_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_214_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_218_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_21_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_23_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_242_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_245_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_246_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_282_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_283_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_295_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_305_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_312_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_328_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_330_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_334_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_33_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_344_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_357_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_358_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_375_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_383_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_386_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_394_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_404_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_413_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_415_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_445_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_452_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_453_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_460_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_462_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_467_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_491_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_495_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_502_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_517_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_524_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_558_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_560_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_562_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_56_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_588_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_61_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_63_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_78_map.h5,1598,10047,255.0,54.340911865234375
adapt_p35-659087696138755_a255-00000000000003_8_map.h5,1598,10047,255.0,54.340911865234375
