ID,RA,DEC,HEALPixels
7224,63.81818182,-35.55010000,34601
7225,65.45454545,-35.55010000,34598
7226,67.09090909,-35.55010000,34597
7227,68.72727273,-35.55010000,34586
7228,70.36363636,-35.55010000,34582 34585
7229,72.00000000,-35.55010000,34581
7230,73.63636364,-35.55010000,34282
7231,75.27272727,-35.55010000,34281
7232,76.90909091,-35.55010000,34278
7233,78.54545455,-35.55010000,34277
7234,80.18181818,-35.55010000,34265 34266
7235,81.81818182,-35.55010000,34262
7236,83.45454545,-35.55010000,34261
7237,85.09090909,-35.55010000,20522
7238,86.72727273,-35.55010000,20521
7239,88.36363636,-35.55010000,20518
7240,90.00000000,-35.55010000,20506 20517
7241,91.63636364,-35.55010000,20505
7242,93.27272727,-35.55010000,20502
7243,94.90909091,-35.55010000,20501
7244,96.54545455,-35.55010000,39658
7245,98.18181818,-35.55010000,39657
7246,99.81818182,-35.55010000,39653 39654
7247,101.45454545,-35.55010000,39642
7248,103.09090909,-35.55010000,39641
7249,104.72727273,-35.55010000,39638
7250,106.36363636,-35.55010000,39637
7251,108.00000000,-35.55010000,39722
7252,109.63636364,-35.55010000,39718 39721
7253,111.27272727,-35.55010000,39717
7254,112.90909091,-35.55010000,39706
7255,114.54545455,-35.55010000,39705
7256,116.18181818,-35.55010000,39702
7257,117.81818182,-35.55010000,39701
7258,119.45454545,-35.55010000,39401 39402
7259,121.09090909,-35.55010000,39398
7260,122.72727273,-35.55010000,39397
7261,124.36363636,-35.55010000,39386
7262,126.00000000,-35.55010000,39385
7263,127.63636364,-35.55010000,39382
7264,129.27272727,-35.55010000,39381 39978
7265,130.90909091,-35.55010000,39977
7266,132.54545455,-35.55010000,39974
7267,134.18181818,-35.55010000,39973
7268,135.81818182,-35.55010000,39962
7269,137.45454545,-35.55010000,39961
7270,139.09090909,-35.55010000,39958
7271,140.72727273,-35.55010000,38634 39957
7272,142.36363636,-35.55010000,38633
7273,144.00000000,-35.55010000,38630
7274,145.63636364,-35.55010000,38629
7275,147.27272727,-35.55010000,38618
7276,148.90909091,-35.55010000,38617
7277,150.54545455,-35.55010000,38613 38614
7278,152.18181818,-35.55010000,38698
7279,153.81818182,-35.55010000,38697
7280,155.45454545,-35.55010000,38694
7281,157.09090909,-35.55010000,38693
7282,158.72727273,-35.55010000,38682
7283,160.36363636,-35.55010000,38678 38681
7284,162.00000000,-35.55010000,38677
7285,163.63636364,-35.55010000,38378
7286,165.27272727,-35.55010000,38377
7287,166.90909091,-35.55010000,38374
7288,168.54545455,-35.55010000,38373
7289,170.18181818,-35.55010000,38361 38362
7290,171.81818182,-35.55010000,38358
7291,173.45454545,-35.55010000,38357
7292,175.09090909,-35.55010000,24618
7293,176.72727273,-35.55010000,24617
7294,178.36363636,-35.55010000,24614
7295,180.00000000,-35.55010000,24602 24613
7296,181.63636364,-35.55010000,24601
7297,183.27272727,-35.55010000,24598
7298,184.90909091,-35.55010000,24597
7299,186.54545455,-35.55010000,43754
7300,188.18181818,-35.55010000,43753
7301,189.81818182,-35.55010000,43749 43750
7302,191.45454545,-35.55010000,43738
7303,193.09090909,-35.55010000,43737
7304,194.72727273,-35.55010000,43734
7305,196.36363636,-35.55010000,43733
7306,198.00000000,-35.55010000,43818
7307,199.63636364,-35.55010000,43814 43817
7308,201.27272727,-35.55010000,43813
7309,202.90909091,-35.55010000,43802
7310,204.54545455,-35.55010000,43801
7311,206.18181818,-35.55010000,43798
7312,207.81818182,-35.55010000,43797
7313,209.45454545,-35.55010000,43497 43498
7314,211.09090909,-35.55010000,43494
7315,212.72727273,-35.55010000,43493
7316,214.36363636,-35.55010000,43482
7317,216.00000000,-35.55010000,43481
7318,217.63636364,-35.55010000,43478
7319,219.27272727,-35.55010000,43477 44074
7320,220.90909091,-35.55010000,44073
7321,222.54545455,-35.55010000,44070
7322,224.18181818,-35.55010000,44069
7323,225.81818182,-35.55010000,44058
7324,227.45454545,-35.55010000,44057
7325,229.09090909,-35.55010000,44054
7326,230.72727273,-35.55010000,42730 44053
7327,232.36363636,-35.55010000,42729
7328,234.00000000,-35.55010000,42726
7329,235.63636364,-35.55010000,42725
7330,237.27272727,-35.55010000,42714
7331,238.90909091,-35.55010000,42713
7332,240.54545455,-35.55010000,42709 42710
7333,242.18181818,-35.55010000,42794
7334,243.81818182,-35.55010000,42793
7335,245.45454545,-35.55010000,42790
7336,247.09090909,-35.55010000,42789
7337,248.72727273,-35.55010000,42778
7338,250.36363636,-35.55010000,42774 42777
7339,252.00000000,-35.55010000,42773
7340,253.63636364,-35.55010000,42474
7341,255.27272727,-35.55010000,42473
7342,256.90909091,-35.55010000,42470
7343,258.54545455,-35.55010000,42469
7344,260.18181818,-35.55010000,42457 42458
7345,261.81818182,-35.55010000,42454
7346,263.45454545,-35.55010000,42453
7347,265.09090909,-35.55010000,28714
7348,266.72727273,-35.55010000,28713
7349,268.36363636,-35.55010000,28710
7350,270.00000000,-35.55010000,28698 28709
7351,271.63636364,-35.55010000,28697
7352,273.27272727,-35.55010000,28694
7353,274.90909091,-35.55010000,28693
7354,276.54545455,-35.55010000,47850
7355,278.18181818,-35.55010000,47849
7356,279.81818182,-35.55010000,47845 47846
7357,281.45454545,-35.55010000,47834
7358,283.09090909,-35.55010000,47833
7359,284.72727273,-35.55010000,47830
7360,286.36363636,-35.55010000,47829
7361,288.00000000,-35.55010000,47914
7362,289.63636364,-35.55010000,47910 47913
7363,291.27272727,-35.55010000,47909
7364,292.90909091,-35.55010000,47898
7365,294.54545455,-35.55010000,47897
7366,296.18181818,-35.55010000,47894
7367,297.81818182,-35.55010000,47893
7368,299.45454545,-35.55010000,47593 47594
7369,301.09090909,-35.55010000,47590
7370,302.72727273,-35.55010000,47589
7371,304.36363636,-35.55010000,47578
7372,306.00000000,-35.55010000,47577
7373,307.63636364,-35.55010000,47574
7374,309.27272727,-35.55010000,47573 48170
7375,310.90909091,-35.55010000,48169
7376,312.54545455,-35.55010000,48166
7377,314.18181818,-35.55010000,48165
7378,315.81818182,-35.55010000,48154
7379,317.45454545,-35.55010000,48153
7380,319.09090909,-35.55010000,48150
7381,320.72727273,-35.55010000,46826 48149
7382,322.36363636,-35.55010000,46825
7383,324.00000000,-35.55010000,46822
7384,325.63636364,-35.55010000,46821
7385,327.27272727,-35.55010000,46810
7386,328.90909091,-35.55010000,46809
7387,330.54545455,-35.55010000,46805 46806
7388,332.18181818,-35.55010000,46890
7389,333.81818182,-35.55010000,46889
7390,335.45454545,-35.55010000,46886
7391,337.09090909,-35.55010000,46885
7392,338.72727273,-35.55010000,46874
7393,340.36363636,-35.55010000,46870 46873
7394,342.00000000,-35.55010000,46869
7395,343.63636364,-35.55010000,46570
7396,345.27272727,-35.55010000,46569
7397,346.90909091,-35.55010000,46566
7398,348.54545455,-35.55010000,46565
7399,350.18181818,-35.55010000,46553 46554
7400,351.81818182,-35.55010000,46550
7401,353.45454545,-35.55010000,46549
7402,355.09090909,-35.55010000,16426
7403,356.72727273,-35.55010000,16425
7404,358.36363636,-35.55010000,16422
7405,0.81007923,-34.65010000,16411 16433
7406,2.42442901,-34.65010000,16412 16414
7407,4.03877878,-34.65010000,16407 16413
7408,5.65312856,-34.65010000,16448 16449 16450
7409,7.26747833,-34.65010000,35563 35566
7410,8.88182811,-34.65010000,35564 35565
7411,10.49617788,-34.65010000,35559 35568 35570
7412,12.11052766,-34.65010000,35547 35569
7413,13.72487744,-34.65010000,35548 35550
7414,15.33922721,-34.65010000,35543 35549
7415,16.95357699,-34.65010000,35712 35713 35714
7416,18.56792676,-34.65010000,35627 35630
7417,20.18227654,-34.65010000,35628 35629
7418,21.79662632,-34.65010000,35623 35632 35634
7419,23.41097609,-34.65010000,35611 35633
7420,25.02532587,-34.65010000,35612 35614
7421,26.63967564,-34.65010000,35607 35613 35650
7422,28.25402542,-34.65010000,35648 35649
7423,29.86837519,-34.65010000,35307 35310
7424,31.48272497,-34.65010000,35308 35309
7425,33.09707475,-34.65010000,35303 35312 35314
7426,34.71142452,-34.65010000,35291 35313
7427,36.32577430,-34.65010000,35292 35294
7428,37.94012407,-34.65010000,35287 35293 35970
7429,39.55447385,-34.65010000,35968 35969
7430,41.16882362,-34.65010000,35883 35886
7431,42.78317340,-34.65010000,35884 35885
7432,44.39752318,-34.65010000,35879 35888 35890
7433,46.01187295,-34.65010000,35867 35889
7434,47.62622273,-34.65010000,35868 35870
7435,49.24057250,-34.65010000,35863 35869 35906
7436,50.85492228,-34.65010000,35904 35905
7437,52.46927206,-34.65010000,34539 34542
7438,54.08362183,-34.65010000,34535 34540 34541
7439,55.69797161,-34.65010000,34544 34546
7440,57.31232138,-34.65010000,34523 34545
7441,58.92667116,-34.65010000,34524 34526
7442,60.54102093,-34.65010000,34519 34525 34690
7443,62.15537071,-34.65010000,34688 34689
7444,63.76972049,-34.65010000,34603 34606
7445,65.38407026,-34.65010000,34599 34604 34605
7446,66.99842004,-34.65010000,34608 34610
7447,68.61276981,-34.65010000,34587 34609
7448,70.22711959,-34.65010000,34588 34589 34590
7449,71.84146936,-34.65010000,34583 34626
7450,73.45581914,-34.65010000,34624 34625
7451,75.07016892,-34.65010000,34283 34286
7452,76.68451869,-34.65010000,34279 34284 34285
7453,78.29886847,-34.65010000,34288 34290
7454,79.91321824,-34.65010000,34267 34289
7455,81.52756802,-34.65010000,34268 34269 34270
7456,83.14191779,-34.65010000,20610 34263
7457,84.75626757,-34.65010000,20608 20609
7458,86.37061735,-34.65010000,20523 20526
7459,87.98496712,-34.65010000,20519 20524 20525
7460,89.59931690,-34.65010000,20528 20530
7461,91.21366667,-34.65010000,20507 20529
7462,92.82801645,-34.65010000,20508 20509 20510
7463,94.44236623,-34.65010000,20503 20546
7464,96.05671600,-34.65010000,20544 20545
7465,97.67106578,-34.65010000,39659 39660 39662
7466,99.28541555,-34.65010000,39655 39661
7467,100.89976533,-34.65010000,39664 39666
7468,102.51411510,-34.65010000,39643 39665
7469,104.12846488,-34.65010000,39644 39645 39646
7470,105.74281466,-34.65010000,39639 39810
7471,107.35716443,-34.65010000,39808 39809
7472,108.97151421,-34.65010000,39723 39724 39726
7473,110.58586398,-34.65010000,39719 39725
7474,112.20021376,-34.65010000,39728 39730
7475,113.81456353,-34.65010000,39707 39710 39729
7476,115.42891331,-34.65010000,39708 39709
7477,117.04326309,-34.65010000,39703 39746
7478,118.65761286,-34.65010000,39744 39745
7479,120.27196264,-34.65010000,39403 39404 39406
7480,121.88631241,-34.65010000,39399 39405
7481,123.50066219,-34.65010000,39408 39410
7482,125.11501197,-34.65010000,39387 39390 39409
7483,126.72936174,-34.65010000,39388 39389
7484,128.34371152,-34.65010000,39383 40066
7485,129.95806129,-34.65010000,40064 40065
7486,131.57241107,-34.65010000,39979 39980 39982
7487,133.18676084,-34.65010000,39975 39981
7488,134.80111062,-34.65010000,39984 39986
7489,136.41546040,-34.65010000,39963 39966 39985
7490,138.02981017,-34.65010000,39964 39965
7491,139.64415995,-34.65010000,39959 40002
7492,141.25850972,-34.65010000,38635 40000 40001
7493,142.87285950,-34.65010000,38636 38638
7494,144.48720927,-34.65010000,38631 38637
7495,146.10155905,-34.65010000,38640 38642
7496,147.71590883,-34.65010000,38619 38622 38641
7497,149.33025860,-34.65010000,38620 38621
7498,150.94460838,-34.65010000,38615 38786
7499,152.55895815,-34.65010000,38699 38784 38785
7500,154.17330793,-34.65010000,38700 38702
7501,155.78765771,-34.65010000,38695 38701
7502,157.40200748,-34.65010000,38704 38705 38706
7503,159.01635726,-34.65010000,38683 38686
7504,160.63070703,-34.65010000,38684 38685
7505,162.24505681,-34.65010000,38679 38722
7506,163.85940658,-34.65010000,38379 38720 38721
7507,165.47375636,-34.65010000,38380 38382
7508,167.08810614,-34.65010000,38375 38381
7509,168.70245591,-34.65010000,38384 38385 38386
7510,170.31680569,-34.65010000,38363 38366
7511,171.93115546,-34.65010000,38364 38365
7512,173.54550524,-34.65010000,24706 38359
7513,175.15985501,-34.65010000,24619 24704 24705
7514,176.77420479,-34.65010000,24620 24622
7515,178.38855457,-34.65010000,24615 24621
7516,180.00290434,-34.65010000,24624 24625 24626
7517,181.61725412,-34.65010000,24603 24606
7518,183.23160389,-34.65010000,24604 24605
7519,184.84595367,-34.65010000,24599 24640 24642
7520,186.46030345,-34.65010000,24641 43755
7521,188.07465322,-34.65010000,43756 43758
7522,189.68900300,-34.65010000,43751 43757
7523,191.30335277,-34.65010000,43760 43761 43762
7524,192.91770255,-34.65010000,43739 43742
7525,194.53205232,-34.65010000,43740 43741
7526,196.14640210,-34.65010000,43735 43904 43906
7527,197.76075188,-34.65010000,43819 43905
7528,199.37510165,-34.65010000,43820 43822
7529,200.98945143,-34.65010000,43815 43821
7530,202.60380120,-34.65010000,43824 43825 43826
7531,204.21815098,-34.65010000,43803 43806
7532,205.83250075,-34.65010000,43804 43805
7533,207.44685053,-34.65010000,43799 43840 43842
7534,209.06120031,-34.65010000,43499 43841
7535,210.67555008,-34.65010000,43500 43502
7536,212.28989986,-34.65010000,43495 43501 43506
7537,213.90424963,-34.65010000,43504 43505
7538,215.51859941,-34.65010000,43483 43486
7539,217.13294919,-34.65010000,43484 43485
7540,218.74729896,-34.65010000,43479 44160 44162
7541,220.36164874,-34.65010000,44075 44161
7542,221.97599851,-34.65010000,44076 44078
7543,223.59034829,-34.65010000,44071 44077 44082
7544,225.20469806,-34.65010000,44080 44081
7545,226.81904784,-34.65010000,44059 44062
7546,228.43339762,-34.65010000,44055 44060 44061
7547,230.04774739,-34.65010000,44096 44098
7548,231.66209717,-34.65010000,42731 44097
7549,233.27644694,-34.65010000,42732 42734
7550,234.89079672,-34.65010000,42727 42733 42738
7551,236.50514649,-34.65010000,42736 42737
7552,238.11949627,-34.65010000,42715 42718
7553,239.73384605,-34.65010000,42711 42716 42717
7554,241.34819582,-34.65010000,42880 42882
7555,242.96254560,-34.65010000,42795 42881
7556,244.57689537,-34.65010000,42796 42798
7557,246.19124515,-34.65010000,42791 42797 42802
7558,247.80559493,-34.65010000,42800 42801
7559,249.41994470,-34.65010000,42779 42782
7560,251.03429448,-34.65010000,42775 42780 42781
7561,252.64864425,-34.65010000,42816 42818
7562,254.26299403,-34.65010000,42475 42817
7563,255.87734380,-34.65010000,42476 42477 42478
7564,257.49169358,-34.65010000,42471 42482
7565,259.10604336,-34.65010000,42480 42481
7566,260.72039313,-34.65010000,42459 42462
7567,262.33474291,-34.65010000,42455 42460 42461
7568,263.94909268,-34.65010000,28800 28802
7569,265.56344246,-34.65010000,28715 28801
7570,267.17779223,-34.65010000,28716 28717 28718
7571,268.79214201,-34.65010000,28711 28722
7572,270.40649179,-34.65010000,28720 28721
7573,272.02084156,-34.65010000,28699 28700 28702
7574,273.63519134,-34.65010000,28695 28701
7575,275.24954111,-34.65010000,28736 28738
7576,276.86389089,-34.65010000,28737 47851
7577,278.47824066,-34.65010000,47852 47853 47854
7578,280.09259044,-34.65010000,47847 47858
7579,281.70694022,-34.65010000,47856 47857
7580,283.32128999,-34.65010000,47835 47836 47838
7581,284.93563977,-34.65010000,47831 47837
7582,286.54998954,-34.65010000,48000 48002
7583,288.16433932,-34.65010000,47915 48001
7584,289.77868910,-34.65010000,47916 47917 47918
7585,291.39303887,-34.65010000,47911 47922
7586,293.00738865,-34.65010000,47920 47921
7587,294.62173842,-34.65010000,47899 47900 47902
7588,296.23608820,-34.65010000,47895 47901
7589,297.85043797,-34.65010000,47936 47938
7590,299.46478775,-34.65010000,47595 47598 47937
7591,301.07913753,-34.65010000,47596 47597
7592,302.69348730,-34.65010000,47591 47602
7593,304.30783708,-34.65010000,47600 47601
7594,305.92218685,-34.65010000,47579 47580 47582
7595,307.53653663,-34.65010000,47575 47581
7596,309.15088640,-34.65010000,48256 48258
7597,310.76523618,-34.65010000,48171 48174 48257
7598,312.37958596,-34.65010000,48172 48173
7599,313.99393573,-34.65010000,48167 48178
7600,315.60828551,-34.65010000,48155 48176 48177
7601,317.22263528,-34.65010000,48156 48158
7602,318.83698506,-34.65010000,48151 48157
7603,320.45133484,-34.65010000,48192 48194
7604,322.06568461,-34.65010000,46827 46830 48193
7605,323.68003439,-34.65010000,46828 46829
7606,325.29438416,-34.65010000,46823 46834
7607,326.90873394,-34.65010000,46811 46832 46833
7608,328.52308371,-34.65010000,46812 46814
7609,330.13743349,-34.65010000,46807 46813
7610,331.75178327,-34.65010000,46976 46978
7611,333.36613304,-34.65010000,46891 46894 46977
7612,334.98048282,-34.65010000,46892 46893
7613,336.59483259,-34.65010000,46887 46898
7614,338.20918237,-34.65010000,46875 46896 46897
7615,339.82353214,-34.65010000,46876 46878
7616,341.43788192,-34.65010000,46871 46877
7617,343.05223170,-34.65010000,46912 46913 46914
7618,344.66658147,-34.65010000,46571 46574
7619,346.28093125,-34.65010000,46572 46573
7620,347.89528102,-34.65010000,46567 46578
7621,349.50963080,-34.65010000,46555 46576 46577
7622,351.12398058,-34.65010000,46556 46558
7623,352.73833035,-34.65010000,46551 46557
7624,354.35268013,-34.65010000,16512 16513 16514
7625,355.96702990,-34.65010000,16427 16430
7626,357.58137968,-34.65010000,16428 16429
7627,359.19572945,-34.65010000,16423 16432 16434
7628,0.00000000,-33.75010000,16435
7629,1.60000000,-33.75010000,16436
7630,3.20000000,-33.75010000,16415
7631,4.80000000,-33.75010000,16456
7632,6.40000000,-33.75010000,16451 16452
7633,8.00000000,-33.75010000,35567
7634,9.60000000,-33.75010000,35576
7635,11.20000000,-33.75010000,35571
7636,12.80000000,-33.75010000,35572
7637,14.40000000,-33.75010000,35551
7638,16.00000000,-33.75010000,35720
7639,17.60000000,-33.75010000,35715 35716
7640,19.20000000,-33.75010000,35631
7641,20.80000000,-33.75010000,35640
7642,22.40000000,-33.75010000,35635
7643,24.00000000,-33.75010000,35636
7644,25.60000000,-33.75010000,35615
7645,27.20000000,-33.75010000,35656
7646,28.80000000,-33.75010000,35651 35652
7647,30.40000000,-33.75010000,35311
7648,32.00000000,-33.75010000,35320
7649,33.60000000,-33.75010000,35315
7650,35.20000000,-33.75010000,35316
7651,36.80000000,-33.75010000,35295
7652,38.40000000,-33.75010000,35976
7653,40.00000000,-33.75010000,35971 35972
7654,41.60000000,-33.75010000,35887
7655,43.20000000,-33.75010000,35896
7656,44.80000000,-33.75010000,35891
7657,46.40000000,-33.75010000,35892
7658,48.00000000,-33.75010000,35871
7659,49.60000000,-33.75010000,35912
7660,51.20000000,-33.75010000,35907
7661,52.80000000,-33.75010000,34543 35908
7662,54.40000000,-33.75010000,34552
7663,56.00000000,-33.75010000,34547
7664,57.60000000,-33.75010000,34548
7665,59.20000000,-33.75010000,34527
7666,60.80000000,-33.75010000,34696
7667,62.40000000,-33.75010000,34691
7668,64.00000000,-33.75010000,34607 34692
7669,65.60000000,-33.75010000,34616
7670,67.20000000,-33.75010000,34611
7671,68.80000000,-33.75010000,34612
7672,70.40000000,-33.75010000,34591
7673,72.00000000,-33.75010000,34632
7674,73.60000000,-33.75010000,34627
7675,75.20000000,-33.75010000,34287 34628
7676,76.80000000,-33.75010000,34296
7677,78.40000000,-33.75010000,34291
7678,80.00000000,-33.75010000,34292
7679,81.60000000,-33.75010000,34271
7680,83.20000000,-33.75010000,20616
7681,84.80000000,-33.75010000,20611
7682,86.40000000,-33.75010000,20527 20612
7683,88.00000000,-33.75010000,20536
7684,89.60000000,-33.75010000,20531
7685,91.20000000,-33.75010000,20532
7686,92.80000000,-33.75010000,20511
7687,94.40000000,-33.75010000,20552
7688,96.00000000,-33.75010000,20547
7689,97.60000000,-33.75010000,20548
7690,99.20000000,-33.75010000,39663 39672
7691,100.80000000,-33.75010000,39667
7692,102.40000000,-33.75010000,39668
7693,104.00000000,-33.75010000,39647
7694,105.60000000,-33.75010000,39816
7695,107.20000000,-33.75010000,39811
7696,108.80000000,-33.75010000,39812
7697,110.40000000,-33.75010000,39727 39736
7698,112.00000000,-33.75010000,39731
7699,113.60000000,-33.75010000,39732
7700,115.20000000,-33.75010000,39711
7701,116.80000000,-33.75010000,39752
7702,118.40000000,-33.75010000,39747
7703,120.00000000,-33.75010000,39748
7704,121.60000000,-33.75010000,39407 39416
7705,123.20000000,-33.75010000,39411
7706,124.80000000,-33.75010000,39412
7707,126.40000000,-33.75010000,39391
7708,128.00000000,-33.75010000,40072
7709,129.60000000,-33.75010000,40067
7710,131.20000000,-33.75010000,40068
7711,132.80000000,-33.75010000,39983 39992
7712,134.40000000,-33.75010000,39987
7713,136.00000000,-33.75010000,39988
7714,137.60000000,-33.75010000,39967
7715,139.20000000,-33.75010000,40008
7716,140.80000000,-33.75010000,40003
7717,142.40000000,-33.75010000,40004
7718,144.00000000,-33.75010000,38639
7719,145.60000000,-33.75010000,38643 38648
7720,147.20000000,-33.75010000,38644
7721,148.80000000,-33.75010000,38623
7722,150.40000000,-33.75010000,38792
7723,152.00000000,-33.75010000,38787
7724,153.60000000,-33.75010000,38788
7725,155.20000000,-33.75010000,38703
7726,156.80000000,-33.75010000,38707 38712
7727,158.40000000,-33.75010000,38708
7728,160.00000000,-33.75010000,38687
7729,161.60000000,-33.75010000,38728
7730,163.20000000,-33.75010000,38723
7731,164.80000000,-33.75010000,38724
7732,166.40000000,-33.75010000,38383
7733,168.00000000,-33.75010000,38387 38392
7734,169.60000000,-33.75010000,38388
7735,171.20000000,-33.75010000,38367
7736,172.80000000,-33.75010000,24712
7737,174.40000000,-33.75010000,24707
7738,176.00000000,-33.75010000,24708
7739,177.60000000,-33.75010000,24623
7740,179.20000000,-33.75010000,24627 24632
7741,180.80000000,-33.75010000,24628
7742,182.40000000,-33.75010000,24607
7743,184.00000000,-33.75010000,24648
7744,185.60000000,-33.75010000,24643
7745,187.20000000,-33.75010000,24644
7746,188.80000000,-33.75010000,43759
7747,190.40000000,-33.75010000,43768
7748,192.00000000,-33.75010000,43763 43764
7749,193.60000000,-33.75010000,43743
7750,195.20000000,-33.75010000,43912
7751,196.80000000,-33.75010000,43907
7752,198.40000000,-33.75010000,43908
7753,200.00000000,-33.75010000,43823
7754,201.60000000,-33.75010000,43832
7755,203.20000000,-33.75010000,43827 43828
7756,204.80000000,-33.75010000,43807
7757,206.40000000,-33.75010000,43848
7758,208.00000000,-33.75010000,43843
7759,209.60000000,-33.75010000,43844
7760,211.20000000,-33.75010000,43503
7761,212.80000000,-33.75010000,43512
7762,214.40000000,-33.75010000,43507 43508
7763,216.00000000,-33.75010000,43487
7764,217.60000000,-33.75010000,44168
7765,219.20000000,-33.75010000,44163
7766,220.80000000,-33.75010000,44164
7767,222.40000000,-33.75010000,44079
7768,224.00000000,-33.75010000,44088
7769,225.60000000,-33.75010000,44083
7770,227.20000000,-33.75010000,44063 44084
7771,228.80000000,-33.75010000,44104
7772,230.40000000,-33.75010000,44099
7773,232.00000000,-33.75010000,44100
7774,233.60000000,-33.75010000,42735
7775,235.20000000,-33.75010000,42744
7776,236.80000000,-33.75010000,42739
7777,238.40000000,-33.75010000,42719 42740
7778,240.00000000,-33.75010000,42888
7779,241.60000000,-33.75010000,42883
7780,243.20000000,-33.75010000,42884
7781,244.80000000,-33.75010000,42799
7782,246.40000000,-33.75010000,42808
7783,248.00000000,-33.75010000,42803
7784,249.60000000,-33.75010000,42783 42804
7785,251.20000000,-33.75010000,42824
7786,252.80000000,-33.75010000,42819
7787,254.40000000,-33.75010000,42820
7788,256.00000000,-33.75010000,42479
7789,257.60000000,-33.75010000,42488
7790,259.20000000,-33.75010000,42483
7791,260.80000000,-33.75010000,42463 42484
7792,262.40000000,-33.75010000,28808
7793,264.00000000,-33.75010000,28803
7794,265.60000000,-33.75010000,28804
7795,267.20000000,-33.75010000,28719
7796,268.80000000,-33.75010000,28728
7797,270.40000000,-33.75010000,28723
7798,272.00000000,-33.75010000,28724
7799,273.60000000,-33.75010000,28703 28744
7800,275.20000000,-33.75010000,28739
7801,276.80000000,-33.75010000,28740
7802,278.40000000,-33.75010000,47855
7803,280.00000000,-33.75010000,47864
7804,281.60000000,-33.75010000,47859
7805,283.20000000,-33.75010000,47860
7806,284.80000000,-33.75010000,47839 48008
7807,286.40000000,-33.75010000,48003
7808,288.00000000,-33.75010000,48004
7809,289.60000000,-33.75010000,47919
7810,291.20000000,-33.75010000,47928
7811,292.80000000,-33.75010000,47923
7812,294.40000000,-33.75010000,47924
7813,296.00000000,-33.75010000,47903 47944
7814,297.60000000,-33.75010000,47939
7815,299.20000000,-33.75010000,47940
7816,300.80000000,-33.75010000,47599
7817,302.40000000,-33.75010000,47608
7818,304.00000000,-33.75010000,47603
7819,305.60000000,-33.75010000,47604
7820,307.20000000,-33.75010000,47583 48264
7821,308.80000000,-33.75010000,48259
7822,310.40000000,-33.75010000,48260
7823,312.00000000,-33.75010000,48175
7824,313.60000000,-33.75010000,48184
7825,315.20000000,-33.75010000,48179
7826,316.80000000,-33.75010000,48180
7827,318.40000000,-33.75010000,48159
7828,320.00000000,-33.75010000,48195 48200
7829,321.60000000,-33.75010000,48196
7830,323.20000000,-33.75010000,46831
7831,324.80000000,-33.75010000,46840
7832,326.40000000,-33.75010000,46835
7833,328.00000000,-33.75010000,46836
7834,329.60000000,-33.75010000,46815
7835,331.20000000,-33.75010000,46979 46984
7836,332.80000000,-33.75010000,46980
7837,334.40000000,-33.75010000,46895
7838,336.00000000,-33.75010000,46904
7839,337.60000000,-33.75010000,46899
7840,339.20000000,-33.75010000,46900
7841,340.80000000,-33.75010000,46879
7842,342.40000000,-33.75010000,46915 46920
7843,344.00000000,-33.75010000,46916
7844,345.60000000,-33.75010000,46575
7845,347.20000000,-33.75010000,46584
7846,348.80000000,-33.75010000,46579
7847,350.40000000,-33.75010000,46580
7848,352.00000000,-33.75010000,46559
7849,353.60000000,-33.75010000,16515 16520
7850,355.20000000,-33.75010000,16516
7851,356.80000000,-33.75010000,16431
7852,358.40000000,-33.75010000,16440
7853,0.79353143,-32.85010000,16438
7854,2.37943451,-32.85010000,16437
7855,3.96533759,-32.85010000,16458
7856,5.55124068,-32.85010000,16454 16457
7857,7.13714376,-32.85010000,16453
7858,8.72304684,-32.85010000,35578
7859,10.30894993,-32.85010000,35577
7860,11.89485301,-32.85010000,35574
7861,13.48075609,-32.85010000,35573
7862,15.06665918,-32.85010000,35722
7863,16.65256226,-32.85010000,35721
7864,18.23846535,-32.85010000,35717 35718
7865,19.82436843,-32.85010000,35642
7866,21.41027151,-32.85010000,35641
7867,22.99617460,-32.85010000,35638
7868,24.58207768,-32.85010000,35637
7869,26.16798076,-32.85010000,35658
7870,27.75388385,-32.85010000,35657
7871,29.33978693,-32.85010000,35654
7872,30.92569002,-32.85010000,35322 35653
7873,32.51159310,-32.85010000,35321
7874,34.09749618,-32.85010000,35318
7875,35.68339927,-32.85010000,35317
7876,37.26930235,-32.85010000,35978
7877,38.85520543,-32.85010000,35977
7878,40.44110852,-32.85010000,35974
7879,42.02701160,-32.85010000,35973
7880,43.61291469,-32.85010000,35897 35898
7881,45.19881777,-32.85010000,35894
7882,46.78472085,-32.85010000,35893
7883,48.37062394,-32.85010000,35914
7884,49.95652702,-32.85010000,35913
7885,51.54243010,-32.85010000,35910
7886,53.12833319,-32.85010000,35909
7887,54.71423627,-32.85010000,34554
7888,56.30013935,-32.85010000,34550 34553
7889,57.88604244,-32.85010000,34549
7890,59.47194552,-32.85010000,34698
7891,61.05784861,-32.85010000,34697
7892,62.64375169,-32.85010000,34694
7893,64.22965477,-32.85010000,34693
7894,65.81555786,-32.85010000,34618
7895,67.40146094,-32.85010000,34617
7896,68.98736402,-32.85010000,34613 34614
7897,70.57326711,-32.85010000,34634
7898,72.15917019,-32.85010000,34633
7899,73.74507328,-32.85010000,34630
7900,75.33097636,-32.85010000,34629
7901,76.91687944,-32.85010000,34298
7902,78.50278253,-32.85010000,34297
