method,dataset,budget,slew_rate,n_src,n_bkg,source,source_tile,detected,sum_tiles,visited_tiles,zenith_tile,sum_prob,detection_cost,estimate_time,runtime,path
GCP,adapt_p80-40593177313954_a247-49999999999997_568_map.h5,7.73694,10,260,780,9.594069:247.500000,1080,False,29,5,1082,0.789627,7.35753,0,0.012862,1084 1083 1015 1082 -1
GCP,adapt_p11-715852394892384_a315-0_229_map.h5,5.86228,10,442,1529,78.284149:315.000000,1778,False,16,4,1763,0.738085,4.73712,0,0.0125318,1761 1762 1763 -1
GCP,adapt_p60-00000000000001_a270-0_585_map.h5,5.36147,10,93,1481,30.000000:270.000000,1339,False,91,3,1595,0.259591,3.12598,0,0.0133448,1548 1595 -1
GCP,adapt_p80-40593177313954_a67-5_219_map.h5,8.7778,10,171,383,9.594069:67.500000,1047,True,28,5,1046,0.860678,7.37043,0,0.01301,1048 1047 1046 1045 -1
GCP,adapt_p60-00000000000001_a337-49999999999994_15_map.h5,7.48296,10,80,352,30.000000:337.500000,1350,False,235,2,1288,0,0.0175603,0,0.0175603,1446 -1
GCP,adapt_p11-715852394892384_a45-0_15_map.h5,7.8791,10,535,748,78.284149:45.000000,1766,True,13,5,1746,0.975357,7.03868,0,0.0126807,1767 1766 1746 1747 -1
GCP,adapt_p80-40593177313954_a270-0_182_map.h5,8.80122,10,399,382,9.594069:270.000000,1084,True,24,5,1084,0.92573,7.3902,0,0.0125962,1149 1084 1085 1151 -1
GCP,adapt_p80-40593177313954_a90-0_21_map.h5,6.84424,10,650,1105,9.594069:90.000000,1051,True,12,5,1051,0.967924,5.91812,0,0.0125746,1050 1050 1051 1052 -1
GCP,adapt_p48-18968510422141_a11-25_434_map.h5,7.8742,10,298,705,41.810314:11.250000,1468,True,13,5,1468,0.987239,7.2751,0,0.0125966,1521 1520 1468 1467 -1
GCP,adapt_p70-52877936550931_a326-24999999999994_525_map.h5,8.46279,10,104,360,19.471220:326.250000,1225,False,76,5,1158,0.438903,7.8799,0,0.0130204,1287 1159 1158 1157 -1
GCP,adapt_p35-659087696138755_a14-999999999999998_231_map.h5,6.60942,10,83,1205,54.340912:15.000000,1568,False,52,4,1685,0.552943,5.28582,0,0.0133992,1608 1650 1685 -1
GCP,adapt_p80-40593177313954_a112-49999999999999_222_map.h5,6.88778,10,534,1143,9.594069:112.500000,1055,False,11,5,1120,0.941819,5.82292,0,0.01303,1054 1054 1120 1121 -1
GCP,adapt_p11-715852394892384_a45-0_473_map.h5,6.85833,10,544,1174,78.284149:45.000000,1766,True,12,4,1766,0.913545,4.6758,0,0.0124798,1746 1766 1767 -1
GCP,adapt_p70-52877936550931_a348-74999999999994_314_map.h5,6.6521,10,205,1098,19.471220:348.750000,1229,False,45,4,1099,0.632848,4.91108,0,0.0126849,1033 1100 1099 -1
GCP,adapt_p23-556464309101234_a202-5_295_map.h5,7.82526,10,254,724,66.443535:202.500000,1704,True,22,5,1704,0.916814,7.16719,0,0.0125538,1671 1705 1704 1732 -1
GCP,adapt_p48-18968510422141_a258-75_507_map.h5,6.83121,10,485,1168,41.810314:258.750000,1504,True,18,5,1451,0.703816,6.35379,0,0.0125941,1502 1502 1451 1504 -1
GCP,adapt_p80-40593177313954_a315-0_265_map.h5,6.77151,10,311,1076,9.594069:315.000000,1093,True,28,4,1093,0.67674,5.32257,0,0.0132979,1160 1093 1092 -1
GCP,adapt_p80-40593177313954_a202-49999999999997_38_map.h5,6.8553,10,426,1106,9.594069:202.500000,1072,True,14,5,1072,0.885827,5.9053,0,0.0124998,1073 1073 1005 1072 -1
GCP,adapt_p60-00000000000001_a0-0_368_map.h5,7.86455,10,422,713,30.000000:0.000000,1294,True,14,5,1294,0.984324,7.32481,0,0.0132379,1295 1354 1411 1294 -1
GCP,adapt_p48-18968510422141_a123-74999999999999_371_map.h5,8.88651,10,533,421,41.810314:123.750000,1484,True,10,6,1484,0.998809,8.22239,0,0.0132901,1536 1536 1535 1484 1485 -1
GCP,adapt_p60-00000000000001_a292-5_378_map.h5,6.77113,10,244,1098,30.000000:292.500000,1343,False,29,4,1402,0.742203,5.11826,0,0.0126693,1459 1402 1401 -1
GCP,adapt_p80-40593177313954_a45-0_362_map.h5,6.83196,10,269,1115,9.594069:45.000000,1042,True,24,4,1042,0.70588,4.91749,0,0.0128435,1044 1043 1042 -1
GCP,adapt_p60-00000000000001_a0-0_104_map.h5,6.45278,10,138,1095,30.000000:0.000000,1294,False,78,4,1415,0.301085,5.48997,0,0.0140546,1234 1356 1415 -1
GCP,adapt_p35-659087696138755_a315-0_146_map.h5,8.83714,10,330,414,54.340912:315.000000,1605,True,19,5,1646,0.961941,7.38779,0,0.0126775,1682 1645 1646 1605 -1
GCP,adapt_p35-659087696138755_a75-0_363_map.h5,6.67297,10,208,1168,54.340912:75.000000,1576,False,40,4,1578,0.555738,5.34766,0,0.012857,1661 1621 1578 -1
GCP,adapt_p48-18968510422141_a123-74999999999999_190_map.h5,8.8973,10,726,370,41.810314:123.750000,1484,True,7,6,1484,0.999785,8.34308,0,0.0125036,1431 1431 1485 1484 1430 -1
GCP,adapt_p48-18968510422141_a123-74999999999999_498_map.h5,6.83536,10,324,1093,41.810314:123.750000,1484,True,17,4,1431,0.857542,4.87475,0,0.0124511,1484 1431 1432 -1
GCP,adapt_p11-715852394892384_a45-0_415_map.h5,7.77335,10,236,717,78.284149:45.000000,1766,True,22,5,1746,0.856066,7.07943,0,0.0124687,1744 1745 1746 1766 -1
GCP,adapt_p11-715852394892384_a135-0_306_map.h5,8.75479,10,139,311,78.284149:135.000000,1770,False,40,5,1786,0.672294,6.90376,0,0.0130143,1787 1786 1785 1771 -1
GCP,adapt_p48-18968510422141_a191-25_203_map.h5,7.86229,10,504,711,41.810314:191.250000,1494,True,13,5,1441,0.98363,7.47654,0,0.0125195,1440 1441 1442 1494 -1
GCP,adapt_p60-00000000000001_a202-49999999999997_218_map.h5,7.86271,10,491,763,30.000000:202.500000,1328,True,11,5,1328,0.991448,7.4024,0,0.013085,1327 1328 1266 1327 -1
GCP,adapt_p11-715852394892384_a135-0_384_map.h5,8.90215,10,654,369,78.284149:135.000000,1770,True,8,6,1770,0.999817,8.10348,0,0.0126468,1752 1752 1771 1770 1751 -1
GCP,adapt_p70-52877936550931_a56-24999999999999_432_map.h5,6.86234,10,397,1131,19.471220:56.250000,1177,True,13,5,1176,0.927048,5.8624,0,0.012464,1239 1239 1176 1177 -1
GCP,adapt_p23-556464309101234_a292-5_573_map.h5,8.87611,10,439,345,66.443535:292.500000,1712,True,10,6,1712,0.998785,8.31423,0,0.0126905,1713 1713 1680 1679 1712 -1
GCP,adapt_p60-00000000000001_a224-99999999999997_48_map.h5,8.88106,10,365,406,30.000000:225.000000,1331,False,12,6,1389,0.996034,8.27723,0,0.012735,1390 1390 1389 1446 1447 -1
GCP,adapt_p80-40593177313954_a45-0_413_map.h5,4.95505,10,74,1482,9.594069:45.000000,1042,False,148,3,1167,0.363677,3.412,0,0.0147167,1233 1167 -1
GCP,adapt_p60-00000000000001_a67-5_192_map.h5,7.84174,10,339,793,30.000000:67.500000,1305,True,16,5,1242,0.908444,7.52484,0,0.0130425,1241 1242 1243 1305 -1
GCP,adapt_p23-556464309101234_a202-5_412_map.h5,8.88746,10,623,385,66.443535:202.500000,1704,True,8,6,1732,0.999696,8.42603,0,0.0123367,1704 1704 1731 1732 1705 -1
GCP,adapt_p35-659087696138755_a105-0_384_map.h5,7.84283,10,406,705,54.340912:105.000000,1579,True,16,5,1580,0.955719,7.25025,0,0.0129975,1533 1579 1580 1581 -1
GCP,adapt_p80-40593177313954_a270-0_381_map.h5,6.86291,10,617,1138,9.594069:270.000000,1084,True,13,5,1085,0.985495,5.91848,0,0.0129309,1086 1086 1085 1084 -1
GCP,adapt_p35-659087696138755_a255-00000000000003_33_map.h5,7.74739,10,157,771,54.340912:255.000000,1598,False,29,5,1552,0.792406,7.75263,0,0.0124399,1596 1502 1552 1553 -1
