dataset,budget,num_tiles,label,elapsed_ms,cumulative_ms
sim_200_0-25_72_map.h5,30,6,total,9.91204,31.0569
sim_200_0-25_72_map.h5,40,6,init,0.215303,0.215303
sim_200_0-25_72_map.h5,40,6,mapping,19.9862,20.2015
sim_200_0-25_72_map.h5,40,6,gcp,1.05514,21.2566
sim_200_0-25_72_map.h5,40,6,total,9.54489,30.8015
sim_200_0-25_72_map.h5,50,6,init,0.232775,0.232775
sim_200_0-25_72_map.h5,50,6,mapping,20.0314,20.2642
sim_200_0-25_72_map.h5,50,6,gcp,0.924571,21.1888
sim_200_0-25_72_map.h5,50,6,total,9.68004,30.8688
sim_200_0-25_72_map.h5,60,6,init,0.202854,0.202854
sim_200_0-25_72_map.h5,60,6,mapping,20.0492,20.2521
sim_200_0-25_72_map.h5,60,6,gcp,0.613235,20.8653
sim_200_0-25_72_map.h5,60,6,total,9.98129,30.8466
sim_200_0-25_72_map.h5,70,6,init,0.220038,0.220038
sim_200_0-25_72_map.h5,70,6,mapping,20.3443,20.5643
sim_200_0-25_72_map.h5,70,6,gcp,0.93366,21.498
sim_200_0-25_72_map.h5,70,6,total,9.88625,31.3842
sim_200_0-25_72_map.h5,80,6,init,0.214886,0.214886
sim_200_0-25_72_map.h5,80,6,mapping,20.0043,20.2192
sim_200_0-25_72_map.h5,80,6,gcp,0.602834,20.822
sim_200_0-25_72_map.h5,80,6,total,9.97105,30.7931
sim_200_0-25_72_map.h5,90,6,init,0.217831,0.217831
sim_200_0-25_72_map.h5,90,6,mapping,20.1676,20.3854
sim_200_0-25_72_map.h5,90,6,gcp,0.907452,21.2929
sim_200_0-25_72_map.h5,90,6,total,9.96737,31.2603
sim_200_0-25_72_map.h5,100,6,init,0.207366,0.207366
sim_200_0-25_72_map.h5,100,6,mapping,20.1183,20.3257
sim_200_0-25_72_map.h5,100,6,gcp,0.612915,20.9386
sim_200_0-25_72_map.h5,100,6,total,10.0312,30.9698
sim_250_4-0_35_map.h5,5,6,init,0.211335,0.211335
sim_250_4-0_35_map.h5,5,6,mapping,20.5909,20.8023
sim_250_4-0_35_map.h5,5,6,gcp,0.567441,21.3697
sim_250_4-0_35_map.h5,5,6,total,10.0569,31.4266
sim_250_4-0_35_map.h5,10,6,init,0.26468,0.26468
sim_250_4-0_35_map.h5,10,6,mapping,20.1917,20.4564
sim_250_4-0_35_map.h5,10,6,gcp,0.623795,21.0802
sim_250_4-0_35_map.h5,10,6,total,9.93124,31.0114
sim_250_4-0_35_map.h5,20,6,init,0.212678,0.212678
sim_250_4-0_35_map.h5,20,6,mapping,20.0032,20.2159
sim_250_4-0_35_map.h5,20,6,gcp,0.923836,21.1397
sim_250_4-0_35_map.h5,20,6,total,9.72547,30.8652
sim_250_4-0_35_map.h5,30,6,init,0.219366,0.219366
sim_250_4-0_35_map.h5,30,6,mapping,20.3312,20.5506
sim_250_4-0_35_map.h5,30,6,gcp,0.611474,21.162
sim_250_4-0_35_map.h5,30,6,total,9.93204,31.0941
sim_250_4-0_35_map.h5,40,6,init,0.216199,0.216199
sim_250_4-0_35_map.h5,40,6,mapping,19.9334,20.1496
sim_250_4-0_35_map.h5,40,6,gcp,0.649651,20.7992
sim_250_4-0_35_map.h5,40,6,total,9.90849,30.7077
sim_250_4-0_35_map.h5,50,6,init,0.212454,0.212454
sim_250_4-0_35_map.h5,50,6,mapping,20.175,20.3875
sim_250_4-0_35_map.h5,50,6,gcp,0.621203,21.0087
sim_250_4-0_35_map.h5,50,6,total,9.90404,30.9127
sim_250_4-0_35_map.h5,60,6,init,0.21079,0.21079
sim_250_4-0_35_map.h5,60,6,mapping,20.1174,20.3282
sim_250_4-0_35_map.h5,60,6,gcp,0.613714,20.9419
sim_250_4-0_35_map.h5,60,6,total,9.97668,30.9186
sim_250_4-0_35_map.h5,70,6,init,0.219591,0.219591
sim_250_4-0_35_map.h5,70,6,mapping,20.1083,20.3278
sim_250_4-0_35_map.h5,70,6,gcp,0.570961,20.8988
sim_250_4-0_35_map.h5,70,6,total,9.99121,30.89
sim_250_4-0_35_map.h5,80,6,init,0.223174,0.223174
sim_250_4-0_35_map.h5,80,6,mapping,20.0859,20.3091
sim_250_4-0_35_map.h5,80,6,gcp,0.594002,20.9031
sim_250_4-0_35_map.h5,80,6,total,10.012,30.9151
sim_250_4-0_35_map.h5,90,6,init,0.210215,0.210215
sim_250_4-0_35_map.h5,90,6,mapping,20.1921,20.4023
sim_250_4-0_35_map.h5,90,6,gcp,0.572337,20.9747
sim_250_4-0_35_map.h5,90,6,total,9.97063,30.9453
sim_250_4-0_35_map.h5,100,6,init,0.211142,0.211142
sim_250_4-0_35_map.h5,100,6,mapping,20.1155,20.3267
sim_250_4-0_35_map.h5,100,6,gcp,0.70479,21.0315
sim_250_4-0_35_map.h5,100,6,total,9.95607,30.9876
sim_150_1-0_68_map.h5,5,9,init,0.21399,0.21399
sim_150_1-0_68_map.h5,5,9,mapping,20.8258,21.0398
sim_150_1-0_68_map.h5,5,9,gcp,0.572529,21.6123
sim_150_1-0_68_map.h5,5,9,total,9.9987,31.611
sim_150_1-0_68_map.h5,10,9,init,0.218247,0.218247
sim_150_1-0_68_map.h5,10,9,mapping,20.1667,20.385
sim_150_1-0_68_map.h5,10,9,gcp,0.704342,21.0893
sim_150_1-0_68_map.h5,10,9,total,9.86362,30.9529
sim_150_1-0_68_map.h5,20,9,init,0.211206,0.211206
sim_150_1-0_68_map.h5,20,9,mapping,20.3237,20.5349
sim_150_1-0_68_map.h5,20,9,gcp,0.732502,21.2674
sim_150_1-0_68_map.h5,20,9,total,9.82839,31.0957
sim_150_1-0_68_map.h5,30,9,init,0.220967,0.220967
sim_150_1-0_68_map.h5,30,9,mapping,20.287,20.508
sim_150_1-0_68_map.h5,30,9,gcp,0.768343,21.2764
sim_150_1-0_68_map.h5,30,9,total,9.81831,31.0947
sim_150_1-0_68_map.h5,40,9,init,0.206791,0.206791
sim_150_1-0_68_map.h5,40,9,mapping,20.2282,20.4349
sim_150_1-0_68_map.h5,40,9,gcp,0.714454,21.1494
sim_150_1-0_68_map.h5,40,9,total,17.3853,38.5347
sim_150_1-0_68_map.h5,50,9,init,0.218598,0.218598
sim_150_1-0_68_map.h5,50,9,mapping,20.1539,20.3725
sim_150_1-0_68_map.h5,50,9,gcp,1.07946,21.452
sim_150_1-0_68_map.h5,50,9,total,9.72781,31.1798
sim_150_1-0_68_map.h5,60,9,init,0.212998,0.212998
sim_150_1-0_68_map.h5,60,9,mapping,20.1424,20.3554
sim_150_1-0_68_map.h5,60,9,gcp,1.09123,21.4467
sim_150_1-0_68_map.h5,60,9,total,9.7506,31.1973
sim_150_1-0_68_map.h5,70,9,init,0.218855,0.218855
sim_150_1-0_68_map.h5,70,9,mapping,20.1233,20.3422
sim_150_1-0_68_map.h5,70,9,gcp,0.737046,21.0792
sim_150_1-0_68_map.h5,70,9,total,9.82945,30.9087
sim_150_1-0_68_map.h5,80,9,init,0.216998,0.216998
sim_150_1-0_68_map.h5,80,9,mapping,20.0518,20.2688
sim_150_1-0_68_map.h5,80,9,gcp,0.792568,21.0613
sim_150_1-0_68_map.h5,80,9,total,9.77821,30.8395
sim_150_1-0_68_map.h5,90,9,init,0.21799,0.21799
sim_150_1-0_68_map.h5,90,9,mapping,20.0968,20.3148
sim_150_1-0_68_map.h5,90,9,gcp,1.08493,21.3997
sim_150_1-0_68_map.h5,90,9,total,9.50156,30.9013
sim_150_1-0_68_map.h5,100,9,init,0.224839,0.224839
sim_150_1-0_68_map.h5,100,9,mapping,20.313,20.5379
sim_150_1-0_68_map.h5,100,9,gcp,0.726262,21.2641
sim_150_1-0_68_map.h5,100,9,total,9.82407,31.0882
sim_250_0-5_31_map.h5,5,7,init,0.217927,0.217927
sim_250_0-5_31_map.h5,5,7,mapping,20.3584,20.5763
sim_250_0-5_31_map.h5,5,7,gcp,0.609491,21.1858
sim_250_0-5_31_map.h5,5,7,total,9.98014,31.1659
sim_250_0-5_31_map.h5,10,7,init,0.21607,0.21607
sim_250_0-5_31_map.h5,10,7,mapping,19.7845,20.0006
sim_250_0-5_31_map.h5,10,7,gcp,0.682772,20.6834
sim_250_0-5_31_map.h5,10,7,total,9.9163,30.5997
sim_250_0-5_31_map.h5,20,7,init,0.214342,0.214342
sim_250_0-5_31_map.h5,20,7,mapping,20.1677,20.3821
sim_250_0-5_31_map.h5,20,7,gcp,0.982301,21.3644
sim_250_0-5_31_map.h5,20,7,total,9.73652,31.1009
sim_250_0-5_31_map.h5,30,7,init,0.210151,0.210151
sim_250_0-5_31_map.h5,30,7,mapping,20.3912,20.6014
sim_250_0-5_31_map.h5,30,7,gcp,0.652468,21.2538
sim_250_0-5_31_map.h5,30,7,total,9.89076,31.1446
sim_250_0-5_31_map.h5,40,7,init,0.204422,0.204422
sim_250_0-5_31_map.h5,40,7,mapping,20.124,20.3284
sim_250_0-5_31_map.h5,40,7,gcp,0.616819,20.9452
sim_250_0-5_31_map.h5,40,7,total,9.92871,30.8739
sim_250_0-5_31_map.h5,50,7,init,0.225223,0.225223
sim_250_0-5_31_map.h5,50,7,mapping,20.3347,20.5599
sim_250_0-5_31_map.h5,50,7,gcp,0.668564,21.2285
sim_250_0-5_31_map.h5,50,7,total,9.91761,31.1461
sim_250_0-5_31_map.h5,60,7,init,0.224935,0.224935
sim_250_0-5_31_map.h5,60,7,mapping,20.1764,20.4013
sim_250_0-5_31_map.h5,60,7,gcp,1.08733,21.4887
sim_250_0-5_31_map.h5,60,7,total,9.85486,31.3435
sim_250_0-5_31_map.h5,70,7,init,0.222215,0.222215
sim_250_0-5_31_map.h5,70,7,mapping,20.2627,20.4849
sim_250_0-5_31_map.h5,70,7,gcp,0.643476,21.1283
sim_250_0-5_31_map.h5,70,7,total,9.87934,31.0077
sim_250_0-5_31_map.h5,80,7,init,0.211302,0.211302
sim_250_0-5_31_map.h5,80,7,mapping,19.9227,20.134
sim_250_0-5_31_map.h5,80,7,gcp,0.632563,20.7666
sim_250_0-5_31_map.h5,80,7,total,9.97208,30.7387
sim_250_0-5_31_map.h5,90,7,init,0.216806,0.216806
sim_250_0-5_31_map.h5,90,7,mapping,20.0514,20.2682
sim_250_0-5_31_map.h5,90,7,gcp,0.943356,21.2115
sim_250_0-5_31_map.h5,90,7,total,9.64583,30.8573
sim_250_0-5_31_map.h5,100,7,init,0.212039,0.212039
sim_250_0-5_31_map.h5,100,7,mapping,20.3213,20.5334
sim_250_0-5_31_map.h5,100,7,gcp,0.949661,21.483
sim_250_0-5_31_map.h5,100,7,total,9.67719,31.1602
sim_50_0-25_94_map.h5,5,9,init,0.217446,0.217446
sim_50_0-25_94_map.h5,5,9,mapping,20.4118,20.6293
sim_50_0-25_94_map.h5,5,9,gcp,0.846778,21.4761
sim_50_0-25_94_map.h5,5,9,total,9.96167,31.4377
sim_50_0-25_94_map.h5,10,9,init,0.214758,0.214758
sim_50_0-25_94_map.h5,10,9,mapping,20.1401,20.3548
sim_50_0-25_94_map.h5,10,9,gcp,0.612882,20.9677
sim_50_0-25_94_map.h5,10,9,total,9.94548,30.9132
sim_50_0-25_94_map.h5,20,9,init,0.216487,0.216487
sim_50_0-25_94_map.h5,20,9,mapping,20.4551,20.6716
sim_50_0-25_94_map.h5,20,9,gcp,0.799864,21.4715
sim_50_0-25_94_map.h5,20,9,total,9.75914,31.2306
sim_50_0-25_94_map.h5,30,9,init,0.213158,0.213158
sim_50_0-25_94_map.h5,30,9,mapping,20.226,20.4391
sim_50_0-25_94_map.h5,30,9,gcp,1.0767,21.5158
sim_50_0-25_94_map.h5,30,9,total,9.78736,31.3032
sim_50_0-25_94_map.h5,40,9,init,0.218407,0.218407
sim_50_0-25_94_map.h5,40,9,mapping,20.5796,20.798
sim_50_0-25_94_map.h5,40,9,gcp,0.732726,21.5307
sim_50_0-25_94_map.h5,40,9,total,9.79473,31.3255
sim_50_0-25_94_map.h5,50,9,init,0.213223,0.213223
sim_50_0-25_94_map.h5,50,9,mapping,19.9717,20.1849
sim_50_0-25_94_map.h5,50,9,gcp,0.793527,20.9784
sim_50_0-25_94_map.h5,50,9,total,9.7938,30.7722
sim_50_0-25_94_map.h5,60,9,init,0.210183,0.210183
sim_50_0-25_94_map.h5,60,9,mapping,20.3388,20.549
sim_50_0-25_94_map.h5,60,9,gcp,0.737046,21.286
sim_50_0-25_94_map.h5,60,9,total,9.86375,31.1498
sim_50_0-25_94_map.h5,70,9,init,0.216807,0.216807
sim_50_0-25_94_map.h5,70,9,mapping,20.2801,20.4969
sim_50_0-25_94_map.h5,70,9,gcp,1.06861,21.5655
sim_50_0-25_94_map.h5,70,9,total,9.50832,31.0739
sim_50_0-25_94_map.h5,80,9,init,0.210919,0.210919
sim_50_0-25_94_map.h5,80,9,mapping,20.2818,20.4927
sim_50_0-25_94_map.h5,80,9,gcp,0.829241,21.322
sim_50_0-25_94_map.h5,80,9,total,9.74672,31.0687
sim_50_0-25_94_map.h5,90,9,init,0.212966,0.212966
sim_50_0-25_94_map.h5,90,9,mapping,20.1421,20.3551
sim_50_0-25_94_map.h5,90,9,gcp,0.738358,21.0935
sim_50_0-25_94_map.h5,90,9,total,9.80295,30.8964
sim_50_0-25_94_map.h5,100,9,init,0.21783,0.21783
sim_50_0-25_94_map.h5,100,9,mapping,20.1596,20.3774
sim_50_0-25_94_map.h5,100,9,gcp,0.857178,21.2346
sim_50_0-25_94_map.h5,100,9,total,9.73722,30.9718
sim_150_3-0_68_map.h5,5,13,init,0.214087,0.214087
sim_150_3-0_68_map.h5,5,13,mapping,20.7862,21.0002
sim_150_3-0_68_map.h5,5,13,gcp,0.978014,21.9783
sim_150_3-0_68_map.h5,5,13,total,9.96244,31.9407
sim_150_3-0_68_map.h5,10,13,init,0.217351,0.217351
sim_150_3-0_68_map.h5,10,13,mapping,20.3077,20.5251
sim_150_3-0_68_map.h5,10,13,gcp,0.675732,21.2008
sim_150_3-0_68_map.h5,10,13,total,9.917,31.1178
sim_150_3-0_68_map.h5,20,13,init,0.216263,0.216263
sim_150_3-0_68_map.h5,20,13,mapping,20.031,20.2473
sim_150_3-0_68_map.h5,20,13,gcp,1.19943,21.4467
sim_150_3-0_68_map.h5,20,13,total,9.66032,31.107
sim_150_3-0_68_map.h5,30,13,init,0.214534,0.214534
sim_150_3-0_68_map.h5,30,13,mapping,20.1432,20.3577
sim_150_3-0_68_map.h5,30,13,gcp,1.23104,21.5888
sim_150_3-0_68_map.h5,30,13,total,9.58368,31.1725
sim_150_3-0_68_map.h5,40,13,init,0.214406,0.214406
sim_150_3-0_68_map.h5,40,13,mapping,20.3069,20.5213
sim_150_3-0_68_map.h5,40,13,gcp,0.996478,21.5178
sim_150_3-0_68_map.h5,40,13,total,9.61002,31.1278
sim_150_3-0_68_map.h5,50,13,init,0.222503,0.222503
sim_150_3-0_68_map.h5,50,13,mapping,20.2073,20.4298
sim_150_3-0_68_map.h5,50,13,gcp,0.896603,21.3264
sim_150_3-0_68_map.h5,50,13,total,9.68701,31.0134
sim_150_3-0_68_map.h5,60,13,init,0.212198,0.212198
sim_150_3-0_68_map.h5,60,13,mapping,20.2868,20.499
sim_150_3-0_68_map.h5,60,13,gcp,1.26071,21.7597
sim_150_3-0_68_map.h5,60,13,total,9.34578,31.1054
sim_150_3-0_68_map.h5,70,13,init,0.216262,0.216262
sim_150_3-0_68_map.h5,70,13,mapping,20.0454,20.2617
sim_150_3-0_68_map.h5,70,13,gcp,1.23607,21.4977
sim_150_3-0_68_map.h5,70,13,total,9.5767,31.0744
sim_150_3-0_68_map.h5,80,13,init,0.260008,0.260008
sim_150_3-0_68_map.h5,80,13,mapping,20.5521,20.8121
sim_150_3-0_68_map.h5,80,13,gcp,0.970525,21.7826
sim_150_3-0_68_map.h5,80,13,total,9.67652,31.4592
sim_150_3-0_68_map.h5,90,13,init,0.213382,0.213382
sim_150_3-0_68_map.h5,90,13,mapping,20.3886,20.602
sim_150_3-0_68_map.h5,90,13,gcp,0.993694,21.5957
sim_150_3-0_68_map.h5,90,13,total,9.58115,31.1768
sim_150_3-0_68_map.h5,100,13,init,0.211206,0.211206
sim_150_3-0_68_map.h5,100,13,mapping,19.9832,20.1944
sim_150_3-0_68_map.h5,100,13,gcp,0.938108,21.1325
sim_150_3-0_68_map.h5,100,13,total,9.65443,30.7869
sim_150_1-0_66_map.h5,5,10,init,0.221222,0.221222
sim_150_1-0_66_map.h5,5,10,mapping,20.4937,20.7149
sim_150_1-0_66_map.h5,5,10,gcp,0.650419,21.3653
sim_150_1-0_66_map.h5,5,10,total,9.93502,31.3003
sim_150_1-0_66_map.h5,10,10,init,0.242503,0.242503
sim_150_1-0_66_map.h5,10,10,mapping,20.519,20.7615
sim_150_1-0_66_map.h5,10,10,gcp,0.676917,21.4384
sim_150_1-0_66_map.h5,10,10,total,9.88657,31.325
sim_150_1-0_66_map.h5,20,10,init,0.216743,0.216743
sim_150_1-0_66_map.h5,20,10,mapping,20.2014,20.4182
sim_150_1-0_66_map.h5,20,10,gcp,0.787799,21.206
sim_150_1-0_66_map.h5,20,10,total,9.82148,31.0275
sim_150_1-0_66_map.h5,30,10,init,0.223623,0.223623
sim_150_1-0_66_map.h5,30,10,mapping,20.5145,20.7382
sim_150_1-0_66_map.h5,30,10,gcp,0.803,21.5412
sim_150_1-0_66_map.h5,30,10,total,9.79021,31.3314
sim_150_1-0_66_map.h5,40,10,init,0.217734,0.217734
sim_150_1-0_66_map.h5,40,10,mapping,20.2785,20.4963
sim_150_1-0_66_map.h5,40,10,gcp,1.06086,21.5571
sim_150_1-0_66_map.h5,40,10,total,9.74506,31.3022
sim_150_1-0_66_map.h5,50,10,init,0.213478,0.213478
sim_150_1-0_66_map.h5,50,10,mapping,20.1441,20.3576
sim_150_1-0_66_map.h5,50,10,gcp,0.782808,21.1404
sim_150_1-0_66_map.h5,50,10,total,9.76839,30.9088
sim_150_1-0_66_map.h5,60,10,init,0.215879,0.215879
sim_150_1-0_66_map.h5,60,10,mapping,19.7513,19.9672
sim_150_1-0_66_map.h5,60,10,gcp,0.793624,20.7608
sim_150_1-0_66_map.h5,60,10,total,9.76413,30.5249
sim_150_1-0_66_map.h5,70,10,init,0.221702,0.221702
sim_150_1-0_66_map.h5,70,10,mapping,20.1211,20.3428
sim_150_1-0_66_map.h5,70,10,gcp,1.07334,21.4162
sim_150_1-0_66_map.h5,70,10,total,9.72538,31.1416
sim_150_1-0_66_map.h5,80,10,init,0.215047,0.215047
sim_150_1-0_66_map.h5,80,10,mapping,20.0358,20.2509
sim_150_1-0_66_map.h5,80,10,gcp,0.827417,21.0783
sim_150_1-0_66_map.h5,80,10,total,9.75738,30.8357
sim_150_1-0_66_map.h5,90,10,init,0.214598,0.214598
sim_150_1-0_66_map.h5,90,10,mapping,20.5269,20.7415
sim_150_1-0_66_map.h5,90,10,gcp,0.78236,21.5238
sim_150_1-0_66_map.h5,90,10,total,9.77159,31.2954
sim_150_1-0_66_map.h5,100,10,init,0.205414,0.205414
sim_150_1-0_66_map.h5,100,10,mapping,20.5942,20.7996
sim_150_1-0_66_map.h5,100,10,gcp,0.85369,21.6533
sim_150_1-0_66_map.h5,100,10,total,9.82906,31.4823
sim_300_4-0_57_map.h5,5,9,init,0.233991,0.233991
sim_300_4-0_57_map.h5,5,9,mapping,20.4213,20.6553
sim_300_4-0_57_map.h5,5,9,gcp,0.541136,21.1965
sim_300_4-0_57_map.h5,5,9,total,10.055,31.2514
sim_300_4-0_57_map.h5,10,9,init,0.218887,0.218887
sim_300_4-0_57_map.h5,10,9,mapping,20.2824,20.5013
sim_300_4-0_57_map.h5,10,9,gcp,0.6565,21.1578
sim_300_4-0_57_map.h5,10,9,total,9.99179,31.1496
sim_300_4-0_57_map.h5,20,9,init,0.241415,0.241415
sim_300_4-0_57_map.h5,20,9,mapping,20.2879,20.5293
sim_300_4-0_57_map.h5,20,9,gcp,1.10563,21.6349
sim_300_4-0_57_map.h5,20,9,total,9.53453,31.1694
sim_300_4-0_57_map.h5,30,9,init,0.217958,0.217958
sim_300_4-0_57_map.h5,30,9,mapping,20.2358,20.4538
sim_300_4-0_57_map.h5,30,9,gcp,1.1001,21.5539
sim_300_4-0_57_map.h5,30,9,total,9.70055,31.2544
sim_300_4-0_57_map.h5,40,9,init,0.207046,0.207046
sim_300_4-0_57_map.h5,40,9,mapping,20.431,20.6381
sim_300_4-0_57_map.h5,40,9,gcp,0.759703,21.3978
sim_300_4-0_57_map.h5,40,9,total,9.94411,31.3419
sim_300_4-0_57_map.h5,50,9,init,0.246344,0.246344
sim_300_4-0_57_map.h5,50,9,mapping,20.4084,20.6547
sim_300_4-0_57_map.h5,50,9,gcp,1.08544,21.7401
sim_300_4-0_57_map.h5,50,9,total,9.75313,31.4933
sim_300_4-0_57_map.h5,60,9,init,0.221575,0.221575
sim_300_4-0_57_map.h5,60,9,mapping,20.2313,20.4529
sim_300_4-0_57_map.h5,60,9,gcp,1.13258,21.5854
sim_300_4-0_57_map.h5,60,9,total,9.45936,31.0448
sim_300_4-0_57_map.h5,70,9,init,0.213414,0.213414
sim_300_4-0_57_map.h5,70,9,mapping,20.3132,20.5267
sim_300_4-0_57_map.h5,70,9,gcp,0.744087,21.2707
sim_300_4-0_57_map.h5,70,9,total,9.83521,31.106
sim_300_4-0_57_map.h5,80,9,init,0.213287,0.213287
sim_300_4-0_57_map.h5,80,9,mapping,20.2486,20.4619
sim_300_4-0_57_map.h5,80,9,gcp,0.781719,21.2436
sim_300_4-0_57_map.h5,80,9,total,9.80282,31.0464
sim_300_4-0_57_map.h5,90,9,init,0.21671,0.21671
sim_300_4-0_57_map.h5,90,9,mapping,20.3084,20.5252
sim_300_4-0_57_map.h5,90,9,gcp,0.813176,21.3383
sim_300_4-0_57_map.h5,90,9,total,9.73975,31.0781
sim_300_4-0_57_map.h5,100,9,init,0.210631,0.210631
sim_300_4-0_57_map.h5,100,9,mapping,20.6537,20.8643
sim_300_4-0_57_map.h5,100,9,gcp,0.745622,21.6099
sim_300_4-0_57_map.h5,100,9,total,9.83201,31.4419
sim_200_2-0_75_map.h5,5,9,init,0.261576,0.261576
sim_200_2-0_75_map.h5,5,9,mapping,20.5337,20.7953
sim_200_2-0_75_map.h5,5,9,gcp,0.631123,21.4264
sim_200_2-0_75_map.h5,5,9,total,9.92247,31.3489
sim_200_2-0_75_map.h5,10,9,init,0.211462,0.211462
sim_200_2-0_75_map.h5,10,9,mapping,20.9231,21.1346
sim_200_2-0_75_map.h5,10,9,gcp,0.586833,21.7214
sim_200_2-0_75_map.h5,10,9,total,9.98388,31.7053
sim_200_2-0_75_map.h5,20,9,init,0.217702,0.217702
sim_200_2-0_75_map.h5,20,9,mapping,20.0805,20.2982
sim_200_2-0_75_map.h5,20,9,gcp,1.02646,21.3247
sim_200_2-0_75_map.h5,20,9,total,9.57581,30.9005
sim_200_2-0_75_map.h5,30,9,init,0.210982,0.210982
sim_200_2-0_75_map.h5,30,9,mapping,20.0779,20.2889
sim_200_2-0_75_map.h5,30,9,gcp,1.10119,21.3901
sim_200_2-0_75_map.h5,30,9,total,9.55949,30.9496
sim_200_2-0_75_map.h5,40,9,init,0.225575,0.225575
sim_200_2-0_75_map.h5,40,9,mapping,20.1084,20.334
sim_200_2-0_75_map.h5,40,9,gcp,0.715349,21.0493
sim_200_2-0_75_map.h5,40,9,total,9.89306,30.9424
sim_200_2-0_75_map.h5,50,9,init,0.238759,0.238759
sim_200_2-0_75_map.h5,50,9,mapping,20.393,20.6318
sim_200_2-0_75_map.h5,50,9,gcp,1.05962,21.6914
sim_200_2-0_75_map.h5,50,9,total,9.51494,31.2063
sim_200_2-0_75_map.h5,60,9,init,0.216774,0.216774
sim_200_2-0_75_map.h5,60,9,mapping,20.0961,20.3128
sim_200_2-0_75_map.h5,60,9,gcp,0.725718,21.0386
sim_200_2-0_75_map.h5,60,9,total,9.82202,30.8606
sim_200_2-0_75_map.h5,70,9,init,0.213126,0.213126
sim_200_2-0_75_map.h5,70,9,mapping,20.0789,20.2921
sim_200_2-0_75_map.h5,70,9,gcp,0.734006,21.0261
sim_200_2-0_75_map.h5,70,9,total,9.80394,30.83
sim_200_2-0_75_map.h5,80,9,init,0.221062,0.221062
sim_200_2-0_75_map.h5,80,9,mapping,20.1339,20.355
sim_200_2-0_75_map.h5,80,9,gcp,0.72639,21.0814
sim_200_2-0_75_map.h5,80,9,total,9.86014,30.9415
sim_200_2-0_75_map.h5,90,9,init,0.215047,0.215047
sim_200_2-0_75_map.h5,90,9,mapping,20.2585,20.4736
sim_200_2-0_75_map.h5,90,9,gcp,1.02249,21.4961
sim_200_2-0_75_map.h5,90,9,total,9.81076,31.3068
sim_200_2-0_75_map.h5,100,9,init,0.214535,0.214535
sim_200_2-0_75_map.h5,100,9,mapping,19.9755,20.19
sim_200_2-0_75_map.h5,100,9,gcp,1.01309,21.2031
sim_200_2-0_75_map.h5,100,9,total,9.79031,30.9934
sim_250_3-0_14_map.h5,5,8,init,0.210854,0.210854
sim_250_3-0_14_map.h5,5,8,mapping,20.4869,20.6977
sim_250_3-0_14_map.h5,5,8,gcp,0.563409,21.2611
sim_250_3-0_14_map.h5,5,8,total,10.0425,31.3037
sim_250_3-0_14_map.h5,10,8,init,0.217255,0.217255
sim_250_3-0_14_map.h5,10,8,mapping,20.2981,20.5154
sim_250_3-0_14_map.h5,10,8,gcp,0.644692,21.1601
sim_250_3-0_14_map.h5,10,8,total,9.9034,31.0635
sim_250_3-0_14_map.h5,20,8,init,0.288681,0.288681
sim_250_3-0_14_map.h5,20,8,mapping,21.4292,21.7179
sim_250_3-0_14_map.h5,20,8,gcp,0.765911,22.4838
sim_250_3-0_14_map.h5,20,8,total,9.92603,32.4098
sim_250_3-0_14_map.h5,30,8,init,0.230311,0.230311
sim_250_3-0_14_map.h5,30,8,mapping,20.2273,20.4576
sim_250_3-0_14_map.h5,30,8,gcp,1.05082,21.5085
sim_250_3-0_14_map.h5,30,8,total,9.52268,31.0311
sim_250_3-0_14_map.h5,40,8,init,0.208646,0.208646
sim_250_3-0_14_map.h5,40,8,mapping,20.3293,20.538
sim_250_3-0_14_map.h5,40,8,gcp,0.676405,21.2144
sim_250_3-0_14_map.h5,40,8,total,9.94087,31.1552
sim_250_3-0_14_map.h5,50,8,init,0.221639,0.221639
sim_250_3-0_14_map.h5,50,8,mapping,20.014,20.2356
sim_250_3-0_14_map.h5,50,8,gcp,0.743606,20.9792
sim_250_3-0_14_map.h5,50,8,total,9.87943,30.8587
sim_250_3-0_14_map.h5,60,8,init,0.222183,0.222183
sim_250_3-0_14_map.h5,60,8,mapping,20.0944,20.3166
sim_250_3-0_14_map.h5,60,8,gcp,1.05206,21.3687
sim_250_3-0_14_map.h5,60,8,total,9.56528,30.934
sim_250_3-0_14_map.h5,70,8,init,0.221574,0.221574
sim_250_3-0_14_map.h5,70,8,mapping,20.2948,20.5164
sim_250_3-0_14_map.h5,70,8,gcp,0.683861,21.2003
sim_250_3-0_14_map.h5,70,8,total,9.85777,31.0581
sim_250_3-0_14_map.h5,80,8,init,0.213254,0.213254
sim_250_3-0_14_map.h5,80,8,mapping,20.3085,20.5217
sim_250_3-0_14_map.h5,80,8,gcp,0.671892,21.1936
sim_250_3-0_14_map.h5,80,8,total,9.91995,31.1136
sim_250_3-0_14_map.h5,90,8,init,0.224007,0.224007
sim_250_3-0_14_map.h5,90,8,mapping,20.0827,20.3067
sim_250_3-0_14_map.h5,90,8,gcp,0.713878,21.0206
sim_250_3-0_14_map.h5,90,8,total,9.85505,30.8756
sim_250_3-0_14_map.h5,100,8,init,0.215143,0.215143
sim_250_3-0_14_map.h5,100,8,mapping,19.8851,20.1002
sim_250_3-0_14_map.h5,100,8,gcp,0.685013,20.7852
