dataset,budget,num_tiles,label,elapsed_ms,cumulative_ms
sim_50_0-5_13_map.h5,80,39,init,0.213958,0.213958
sim_50_0-5_13_map.h5,80,39,mapping,11.9861,12.2001
sim_50_0-5_13_map.h5,80,39,gcp,2.09239,14.2925
sim_50_0-5_13_map.h5,80,39,total,8.45003,22.7425
sim_50_0-5_13_map.h5,90,39,init,0.213607,0.213607
sim_50_0-5_13_map.h5,90,39,mapping,11.5488,11.7624
sim_50_0-5_13_map.h5,90,39,gcp,2.28542,14.0478
sim_50_0-5_13_map.h5,90,39,total,8.29201,22.3398
sim_50_0-5_13_map.h5,100,39,init,0.225063,0.225063
sim_50_0-5_13_map.h5,100,39,mapping,11.6899,11.9149
sim_50_0-5_13_map.h5,100,39,gcp,2.28609,14.201
sim_50_0-5_13_map.h5,100,39,total,8.29306,22.4941
sim_200_0-5_33_map.h5,5,2,init,0.211751,0.211751
sim_200_0-5_33_map.h5,5,2,mapping,11.3731,11.5848
sim_200_0-5_33_map.h5,5,2,gcp,0.5132,12.098
sim_200_0-5_33_map.h5,5,2,total,10.0437,22.1418
sim_200_0-5_33_map.h5,10,2,init,0.218791,0.218791
sim_200_0-5_33_map.h5,10,2,mapping,11.336,11.5548
sim_200_0-5_33_map.h5,10,2,gcp,0.550897,12.1057
sim_200_0-5_33_map.h5,10,2,total,9.98137,22.0871
sim_200_0-5_33_map.h5,20,2,init,0.217447,0.217447
sim_200_0-5_33_map.h5,20,2,mapping,11.5842,11.8017
sim_200_0-5_33_map.h5,20,2,gcp,0.850939,12.6526
sim_200_0-5_33_map.h5,20,2,total,9.97123,22.6238
sim_200_0-5_33_map.h5,30,2,init,0.224103,0.224103
sim_200_0-5_33_map.h5,30,2,mapping,11.5413,11.7654
sim_200_0-5_33_map.h5,30,2,gcp,0.530001,12.2954
sim_200_0-5_33_map.h5,30,2,total,9.9847,22.2801
sim_200_0-5_33_map.h5,40,2,init,0.208806,0.208806
sim_200_0-5_33_map.h5,40,2,mapping,11.1804,11.3892
sim_200_0-5_33_map.h5,40,2,gcp,0.533457,11.9227
sim_200_0-5_33_map.h5,40,2,total,10.0567,21.9794
sim_200_0-5_33_map.h5,50,2,init,0.225607,0.225607
sim_200_0-5_33_map.h5,50,2,mapping,11.3363,11.5619
sim_200_0-5_33_map.h5,50,2,gcp,0.57877,12.1407
sim_200_0-5_33_map.h5,50,2,total,9.9806,22.1213
sim_200_0-5_33_map.h5,60,2,init,0.20967,0.20967
sim_200_0-5_33_map.h5,60,2,mapping,11.1478,11.3574
sim_200_0-5_33_map.h5,60,2,gcp,0.561202,11.9186
sim_200_0-5_33_map.h5,60,2,total,10.0094,21.9281
sim_200_0-5_33_map.h5,70,2,init,0.213255,0.213255
sim_200_0-5_33_map.h5,70,2,mapping,11.2612,11.4744
sim_200_0-5_33_map.h5,70,2,gcp,0.540849,12.0153
sim_200_0-5_33_map.h5,70,2,total,9.97756,21.9929
sim_200_0-5_33_map.h5,80,2,init,0.220391,0.220391
sim_200_0-5_33_map.h5,80,2,mapping,11.2302,11.4506
sim_200_0-5_33_map.h5,80,2,gcp,0.514992,11.9656
sim_200_0-5_33_map.h5,80,2,total,10.0876,22.0533
sim_200_0-5_33_map.h5,90,2,init,0.214087,0.214087
sim_200_0-5_33_map.h5,90,2,mapping,11.411,11.625
sim_200_0-5_33_map.h5,90,2,gcp,0.588691,12.2137
sim_200_0-5_33_map.h5,90,2,total,9.95779,22.1715
sim_200_0-5_33_map.h5,100,2,init,0.214183,0.214183
sim_200_0-5_33_map.h5,100,2,mapping,11.4239,11.6381
sim_200_0-5_33_map.h5,100,2,gcp,0.558418,12.1965
sim_200_0-5_33_map.h5,100,2,total,9.99801,22.1945
sim_300_0-5_71_map.h5,5,2,init,0.230536,0.230536
sim_300_0-5_71_map.h5,5,2,mapping,11.0551,11.2856
sim_300_0-5_71_map.h5,5,2,gcp,0.854203,12.1398
sim_300_0-5_71_map.h5,5,2,total,9.76773,21.9075
sim_300_0-5_71_map.h5,10,2,init,0.201894,0.201894
sim_300_0-5_71_map.h5,10,2,mapping,11.0403,11.2422
sim_300_0-5_71_map.h5,10,2,gcp,0.837755,12.0799
sim_300_0-5_71_map.h5,10,2,total,9.99219,22.0721
sim_300_0-5_71_map.h5,20,2,init,0.231175,0.231175
sim_300_0-5_71_map.h5,20,2,mapping,11.6132,11.8444
sim_300_0-5_71_map.h5,20,2,gcp,0.532689,12.3771
sim_300_0-5_71_map.h5,20,2,total,10.0325,22.4096
sim_300_0-5_71_map.h5,30,2,init,0.217895,0.217895
sim_300_0-5_71_map.h5,30,2,mapping,11.2243,11.4422
sim_300_0-5_71_map.h5,30,2,gcp,0.541297,11.9834
sim_300_0-5_71_map.h5,30,2,total,10.0628,22.0463
sim_300_0-5_71_map.h5,40,2,init,0.215751,0.215751
sim_300_0-5_71_map.h5,40,2,mapping,11.6137,11.8295
sim_300_0-5_71_map.h5,40,2,gcp,0.54565,12.3751
sim_300_0-5_71_map.h5,40,2,total,9.97871,22.3538
sim_300_0-5_71_map.h5,50,2,init,0.21447,0.21447
sim_300_0-5_71_map.h5,50,2,mapping,11.4707,11.6852
sim_300_0-5_71_map.h5,50,2,gcp,0.524657,12.2098
sim_300_0-5_71_map.h5,50,2,total,10.0478,22.2577
sim_300_0-5_71_map.h5,60,2,init,0.221255,0.221255
sim_300_0-5_71_map.h5,60,2,mapping,11.3363,11.5575
sim_300_0-5_71_map.h5,60,2,gcp,0.900285,12.4578
sim_300_0-5_71_map.h5,60,2,total,9.67077,22.1286
sim_300_0-5_71_map.h5,70,2,init,0.209959,0.209959
sim_300_0-5_71_map.h5,70,2,mapping,11.2841,11.494
sim_300_0-5_71_map.h5,70,2,gcp,0.50296,11.997
sim_300_0-5_71_map.h5,70,2,total,10.0673,22.0643
sim_300_0-5_71_map.h5,80,2,init,0.217094,0.217094
sim_300_0-5_71_map.h5,80,2,mapping,11.3149,11.532
sim_300_0-5_71_map.h5,80,2,gcp,0.551281,12.0833
sim_300_0-5_71_map.h5,80,2,total,9.96758,22.0509
sim_300_0-5_71_map.h5,90,2,init,0.21047,0.21047
sim_300_0-5_71_map.h5,90,2,mapping,11.2593,11.4698
sim_300_0-5_71_map.h5,90,2,gcp,0.495535,11.9653
sim_300_0-5_71_map.h5,90,2,total,10.0883,22.0536
sim_300_0-5_71_map.h5,100,2,init,0.214407,0.214407
sim_300_0-5_71_map.h5,100,2,mapping,11.3308,11.5452
sim_300_0-5_71_map.h5,100,2,gcp,0.57685,12.122
sim_300_0-5_71_map.h5,100,2,total,9.97542,22.0975
sim_300_1-0_90_map.h5,5,3,init,0.218983,0.218983
sim_300_1-0_90_map.h5,5,3,mapping,11.5708,11.7898
sim_300_1-0_90_map.h5,5,3,gcp,0.914813,12.7046
sim_300_1-0_90_map.h5,5,3,total,9.66024,22.3649
sim_300_1-0_90_map.h5,10,3,init,0.214278,0.214278
sim_300_1-0_90_map.h5,10,3,mapping,11.3396,11.5539
sim_300_1-0_90_map.h5,10,3,gcp,0.525905,12.0798
sim_300_1-0_90_map.h5,10,3,total,10.0551,22.1349
sim_300_1-0_90_map.h5,20,3,init,0.213606,0.213606
sim_300_1-0_90_map.h5,20,3,mapping,11.2271,11.4407
sim_300_1-0_90_map.h5,20,3,gcp,0.883996,12.3247
sim_300_1-0_90_map.h5,20,3,total,9.93826,22.263
sim_300_1-0_90_map.h5,30,3,init,0.215783,0.215783
sim_300_1-0_90_map.h5,30,3,mapping,11.305,11.5208
sim_300_1-0_90_map.h5,30,3,gcp,0.627956,12.1487
sim_300_1-0_90_map.h5,30,3,total,9.93139,22.0801
sim_300_1-0_90_map.h5,40,3,init,0.217606,0.217606
sim_300_1-0_90_map.h5,40,3,mapping,11.1605,11.3781
sim_300_1-0_90_map.h5,40,3,gcp,0.552785,11.9309
sim_300_1-0_90_map.h5,40,3,total,10.1228,22.0537
sim_300_1-0_90_map.h5,50,3,init,0.210343,0.210343
sim_300_1-0_90_map.h5,50,3,mapping,11.6889,11.8993
sim_300_1-0_90_map.h5,50,3,gcp,0.899964,12.7993
sim_300_1-0_90_map.h5,50,3,total,9.71733,22.5166
sim_300_1-0_90_map.h5,60,3,init,0.209159,0.209159
sim_300_1-0_90_map.h5,60,3,mapping,11.4772,11.6863
sim_300_1-0_90_map.h5,60,3,gcp,0.52248,12.2088
sim_300_1-0_90_map.h5,60,3,total,10.044,22.2528
sim_300_1-0_90_map.h5,70,3,init,0.213895,0.213895
sim_300_1-0_90_map.h5,70,3,mapping,11.454,11.6679
sim_300_1-0_90_map.h5,70,3,gcp,0.911325,12.5792
sim_300_1-0_90_map.h5,70,3,total,9.64677,22.2259
sim_300_1-0_90_map.h5,80,3,init,0.214727,0.214727
sim_300_1-0_90_map.h5,80,3,mapping,11.292,11.5067
sim_300_1-0_90_map.h5,80,3,gcp,0.618612,12.1253
sim_300_1-0_90_map.h5,80,3,total,10.0473,22.1726
sim_300_1-0_90_map.h5,90,3,init,0.224615,0.224615
sim_300_1-0_90_map.h5,90,3,mapping,11.5548,11.7794
sim_300_1-0_90_map.h5,90,3,gcp,0.589907,12.3694
sim_300_1-0_90_map.h5,90,3,total,9.95929,22.3286
sim_300_1-0_90_map.h5,100,3,init,0.229927,0.229927
sim_300_1-0_90_map.h5,100,3,mapping,11.2775,11.5074
sim_300_1-0_90_map.h5,100,3,gcp,0.877788,12.3852
sim_300_1-0_90_map.h5,100,3,total,9.93231,22.3175
sim_150_5-0_91_map.h5,5,3,init,0.212999,0.212999
sim_150_5-0_91_map.h5,5,3,mapping,11.3272,11.5402
sim_150_5-0_91_map.h5,5,3,gcp,0.892156,12.4324
sim_150_5-0_91_map.h5,5,3,total,9.65576,22.0882
sim_150_5-0_91_map.h5,10,3,init,0.217895,0.217895
sim_150_5-0_91_map.h5,10,3,mapping,11.5054,11.7233
sim_150_5-0_91_map.h5,10,3,gcp,0.89478,12.6181
sim_150_5-0_91_map.h5,10,3,total,9.73199,22.35
sim_150_5-0_91_map.h5,20,3,init,0.213831,0.213831
sim_150_5-0_91_map.h5,20,3,mapping,11.5718,11.7857
sim_150_5-0_91_map.h5,20,3,gcp,0.512272,12.2979
sim_150_5-0_91_map.h5,20,3,total,10.0451,22.343
sim_150_5-0_91_map.h5,30,3,init,0.221767,0.221767
sim_150_5-0_91_map.h5,30,3,mapping,11.3112,11.5329
sim_150_5-0_91_map.h5,30,3,gcp,0.8847,12.4176
sim_150_5-0_91_map.h5,30,3,total,9.7244,22.142
sim_150_5-0_91_map.h5,40,3,init,0.221735,0.221735
sim_150_5-0_91_map.h5,40,3,mapping,11.659,11.8807
sim_150_5-0_91_map.h5,40,3,gcp,0.539057,12.4198
sim_150_5-0_91_map.h5,40,3,total,10.0663,22.4861
sim_150_5-0_91_map.h5,50,3,init,0.215591,0.215591
sim_150_5-0_91_map.h5,50,3,mapping,11.1968,11.4124
sim_150_5-0_91_map.h5,50,3,gcp,0.554162,11.9666
sim_150_5-0_91_map.h5,50,3,total,10.0529,22.0194
sim_150_5-0_91_map.h5,60,3,init,0.221607,0.221607
sim_150_5-0_91_map.h5,60,3,mapping,11.33,11.5516
sim_150_5-0_91_map.h5,60,3,gcp,0.544945,12.0965
sim_150_5-0_91_map.h5,60,3,total,10.0043,22.1009
sim_150_5-0_91_map.h5,70,3,init,0.213223,0.213223
sim_150_5-0_91_map.h5,70,3,mapping,11.4194,11.6327
sim_150_5-0_91_map.h5,70,3,gcp,0.892028,12.5247
sim_150_5-0_91_map.h5,70,3,total,9.71407,22.2387
sim_150_5-0_91_map.h5,80,3,init,0.217766,0.217766
sim_150_5-0_91_map.h5,80,3,mapping,11.4131,11.6309
sim_150_5-0_91_map.h5,80,3,gcp,0.580594,12.2115
sim_150_5-0_91_map.h5,80,3,total,9.96627,22.1778
sim_150_5-0_91_map.h5,90,3,init,0.220583,0.220583
sim_150_5-0_91_map.h5,90,3,mapping,11.2471,11.4677
sim_150_5-0_91_map.h5,90,3,gcp,0.861851,12.3295
sim_150_5-0_91_map.h5,90,3,total,9.93727,22.2668
sim_150_5-0_91_map.h5,100,3,init,0.210247,0.210247
sim_150_5-0_91_map.h5,100,3,mapping,11.5422,11.7525
sim_150_5-0_91_map.h5,100,3,gcp,0.532401,12.2849
sim_150_5-0_91_map.h5,100,3,total,10.0497,22.3346
sim_300_4-0_96_map.h5,5,2,init,0.213703,0.213703
sim_300_4-0_96_map.h5,5,2,mapping,11.2737,11.4874
sim_300_4-0_96_map.h5,5,2,gcp,0.592563,12.0799
sim_300_4-0_96_map.h5,5,2,total,9.98531,22.0652
sim_300_4-0_96_map.h5,10,2,init,0.211143,0.211143
sim_300_4-0_96_map.h5,10,2,mapping,11.27,11.4811
sim_300_4-0_96_map.h5,10,2,gcp,0.552978,12.0341
sim_300_4-0_96_map.h5,10,2,total,10.0402,22.0743
sim_300_4-0_96_map.h5,20,2,init,0.212551,0.212551
sim_300_4-0_96_map.h5,20,2,mapping,11.5528,11.7654
sim_300_4-0_96_map.h5,20,2,gcp,0.584467,12.3498
sim_300_4-0_96_map.h5,20,2,total,9.98483,22.3347
sim_300_4-0_96_map.h5,30,2,init,0.221639,0.221639
sim_300_4-0_96_map.h5,30,2,mapping,11.2553,11.477
sim_300_4-0_96_map.h5,30,2,gcp,0.542641,12.0196
sim_300_4-0_96_map.h5,30,2,total,10.0267,22.0463
sim_300_4-0_96_map.h5,40,2,init,0.219591,0.219591
sim_300_4-0_96_map.h5,40,2,mapping,11.7326,11.9522
sim_300_4-0_96_map.h5,40,2,gcp,0.56085,12.513
sim_300_4-0_96_map.h5,40,2,total,10.0417,22.5547
sim_300_4-0_96_map.h5,50,2,init,0.21271,0.21271
sim_300_4-0_96_map.h5,50,2,mapping,11.2613,11.474
sim_300_4-0_96_map.h5,50,2,gcp,0.862619,12.3366
sim_300_4-0_96_map.h5,50,2,total,9.74191,22.0786
sim_300_4-0_96_map.h5,60,2,init,0.218087,0.218087
sim_300_4-0_96_map.h5,60,2,mapping,11.4677,11.6857
sim_300_4-0_96_map.h5,60,2,gcp,0.544977,12.2307
sim_300_4-0_96_map.h5,60,2,total,10.0323,22.263
sim_300_4-0_96_map.h5,70,2,init,0.219143,0.219143
sim_300_4-0_96_map.h5,70,2,mapping,11.6316,11.8508
sim_300_4-0_96_map.h5,70,2,gcp,0.499472,12.3502
sim_300_4-0_96_map.h5,70,2,total,10.0828,22.433
sim_300_4-0_96_map.h5,80,2,init,0.214823,0.214823
sim_300_4-0_96_map.h5,80,2,mapping,11.4668,11.6816
sim_300_4-0_96_map.h5,80,2,gcp,0.868955,12.5506
sim_300_4-0_96_map.h5,80,2,total,9.99081,22.5414
sim_300_4-0_96_map.h5,90,2,init,0.214535,0.214535
sim_300_4-0_96_map.h5,90,2,mapping,11.3379,11.5525
sim_300_4-0_96_map.h5,90,2,gcp,0.500848,12.0533
sim_300_4-0_96_map.h5,90,2,total,10.0723,22.1256
sim_300_4-0_96_map.h5,100,2,init,0.218854,0.218854
sim_300_4-0_96_map.h5,100,2,mapping,11.3208,11.5396
sim_300_4-0_96_map.h5,100,2,gcp,0.864411,12.404
sim_300_4-0_96_map.h5,100,2,total,9.94694,22.351
sim_250_5-0_99_map.h5,5,4,init,0.283625,0.283625
sim_250_5-0_99_map.h5,5,4,mapping,11.3849,11.6685
sim_250_5-0_99_map.h5,5,4,gcp,0.57045,12.239
sim_250_5-0_99_map.h5,5,4,total,9.99856,22.2375
sim_250_5-0_99_map.h5,10,4,init,0.230855,0.230855
sim_250_5-0_99_map.h5,10,4,mapping,11.4584,11.6893
sim_250_5-0_99_map.h5,10,4,gcp,0.913309,12.6026
sim_250_5-0_99_map.h5,10,4,total,9.70264,22.3052
sim_250_5-0_99_map.h5,20,4,init,0.214246,0.214246
sim_250_5-0_99_map.h5,20,4,mapping,11.3544,11.5687
sim_250_5-0_99_map.h5,20,4,gcp,0.904412,12.4731
sim_250_5-0_99_map.h5,20,4,total,9.65669,22.1298
sim_250_5-0_99_map.h5,30,4,init,0.218151,0.218151
sim_250_5-0_99_map.h5,30,4,mapping,11.5842,11.8024
sim_250_5-0_99_map.h5,30,4,gcp,0.542705,12.3451
sim_250_5-0_99_map.h5,30,4,total,10.017,22.3621
sim_250_5-0_99_map.h5,40,4,init,0.220103,0.220103
sim_250_5-0_99_map.h5,40,4,mapping,11.2842,11.5043
sim_250_5-0_99_map.h5,40,4,gcp,0.638388,12.1427
sim_250_5-0_99_map.h5,40,4,total,10.0512,22.1939
sim_250_5-0_99_map.h5,50,4,init,0.223143,0.223143
sim_250_5-0_99_map.h5,50,4,mapping,11.351,11.5741
sim_250_5-0_99_map.h5,50,4,gcp,0.549329,12.1235
sim_250_5-0_99_map.h5,50,4,total,10.0192,22.1426
sim_250_5-0_99_map.h5,60,4,init,0.215975,0.215975
sim_250_5-0_99_map.h5,60,4,mapping,11.3723,11.5883
sim_250_5-0_99_map.h5,60,4,gcp,0.889308,12.4776
sim_250_5-0_99_map.h5,60,4,total,9.92598,22.4036
sim_250_5-0_99_map.h5,70,4,init,0.209159,0.209159
sim_250_5-0_99_map.h5,70,4,mapping,11.3883,11.5975
sim_250_5-0_99_map.h5,70,4,gcp,0.539121,12.1366
sim_250_5-0_99_map.h5,70,4,total,10.0442,22.1808
sim_250_5-0_99_map.h5,80,4,init,0.216039,0.216039
sim_250_5-0_99_map.h5,80,4,mapping,11.3561,11.5722
sim_250_5-0_99_map.h5,80,4,gcp,0.585491,12.1577
sim_250_5-0_99_map.h5,80,4,total,9.96607,22.1237
sim_250_5-0_99_map.h5,90,4,init,0.208102,0.208102
sim_250_5-0_99_map.h5,90,4,mapping,11.1301,11.3382
sim_250_5-0_99_map.h5,90,4,gcp,0.683702,12.0219
sim_250_5-0_99_map.h5,90,4,total,9.87814,21.9
sim_250_5-0_99_map.h5,100,4,init,0.230663,0.230663
sim_250_5-0_99_map.h5,100,4,mapping,11.5883,11.819
sim_250_5-0_99_map.h5,100,4,gcp,0.93795,12.7569
sim_250_5-0_99_map.h5,100,4,total,9.67595,22.4329
sim_300_3-0_80_map.h5,5,2,init,0.211431,0.211431
sim_300_3-0_80_map.h5,5,2,mapping,11.4811,11.6926
sim_300_3-0_80_map.h5,5,2,gcp,0.87494,12.5675
sim_300_3-0_80_map.h5,5,2,total,9.93529,22.5028
sim_300_3-0_80_map.h5,10,2,init,0.212838,0.212838
sim_300_3-0_80_map.h5,10,2,mapping,11.2561,11.4689
sim_300_3-0_80_map.h5,10,2,gcp,0.559953,12.0289
sim_300_3-0_80_map.h5,10,2,total,10.0516,22.0804
sim_300_3-0_80_map.h5,20,2,init,0.218791,0.218791
sim_300_3-0_80_map.h5,20,2,mapping,11.2377,11.4565
sim_300_3-0_80_map.h5,20,2,gcp,0.538097,11.9946
sim_300_3-0_80_map.h5,20,2,total,10.0519,22.0465
sim_300_3-0_80_map.h5,30,2,init,0.218247,0.218247
sim_300_3-0_80_map.h5,30,2,mapping,11.614,11.8322
sim_300_3-0_80_map.h5,30,2,gcp,0.566738,12.399
sim_300_3-0_80_map.h5,30,2,total,10.0262,22.4252
sim_300_3-0_80_map.h5,40,2,init,0.216359,0.216359
sim_300_3-0_80_map.h5,40,2,mapping,11.33,11.5463
sim_300_3-0_80_map.h5,40,2,gcp,0.549394,12.0957
sim_300_3-0_80_map.h5,40,2,total,10.0123,22.108
sim_300_3-0_80_map.h5,50,2,init,0.208231,0.208231
sim_300_3-0_80_map.h5,50,2,mapping,11.3178,11.526
sim_300_3-0_80_map.h5,50,2,gcp,0.514128,12.0401
sim_300_3-0_80_map.h5,50,2,total,10.0733,22.1134
sim_300_3-0_80_map.h5,60,2,init,0.207783,0.207783
sim_300_3-0_80_map.h5,60,2,mapping,11.4685,11.6762
sim_300_3-0_80_map.h5,60,2,gcp,0.489776,12.166
sim_300_3-0_80_map.h5,60,2,total,10.0553,22.2213
sim_300_3-0_80_map.h5,70,2,init,0.217671,0.217671
sim_300_3-0_80_map.h5,70,2,mapping,11.3203,11.5379
sim_300_3-0_80_map.h5,70,2,gcp,0.96211,12.5
sim_300_3-0_80_map.h5,70,2,total,9.70213,22.2022
sim_300_3-0_80_map.h5,80,2,init,0.209702,0.209702
sim_300_3-0_80_map.h5,80,2,mapping,11.2361,11.4458
sim_300_3-0_80_map.h5,80,2,gcp,0.502448,11.9482
sim_300_3-0_80_map.h5,80,2,total,10.0436,21.9918
sim_300_3-0_80_map.h5,90,2,init,0.207751,0.207751
sim_300_3-0_80_map.h5,90,2,mapping,11.0639,11.2716
sim_300_3-0_80_map.h5,90,2,gcp,0.848603,12.1202
sim_300_3-0_80_map.h5,90,2,total,9.95628,22.0765
sim_300_3-0_80_map.h5,100,2,init,0.205062,0.205062
sim_300_3-0_80_map.h5,100,2,mapping,11.3888,11.5938
sim_300_3-0_80_map.h5,100,2,gcp,0.828411,12.4222
sim_300_3-0_80_map.h5,100,2,total,9.76024,22.1825
sim_300_1-0_64_map.h5,5,4,init,0.218055,0.218055
sim_300_1-0_64_map.h5,5,4,mapping,11.3271,11.5452
sim_300_1-0_64_map.h5,5,4,gcp,0.525457,12.0706
sim_300_1-0_64_map.h5,5,4,total,10.0573,22.1279
sim_300_1-0_64_map.h5,10,4,init,0.215687,0.215687
sim_300_1-0_64_map.h5,10,4,mapping,11.317,11.5327
sim_300_1-0_64_map.h5,10,4,gcp,0.544113,12.0768
sim_300_1-0_64_map.h5,10,4,total,10.0204,22.0972
sim_300_1-0_64_map.h5,20,4,init,0.218342,0.218342
sim_300_1-0_64_map.h5,20,4,mapping,11.3401,11.5585
sim_300_1-0_64_map.h5,20,4,gcp,0.602227,12.1607
sim_300_1-0_64_map.h5,20,4,total,9.9542,22.1149
sim_300_1-0_64_map.h5,30,4,init,0.213063,0.213063
sim_300_1-0_64_map.h5,30,4,mapping,11.3371,11.5502
sim_300_1-0_64_map.h5,30,4,gcp,0.896124,12.4463
sim_300_1-0_64_map.h5,30,4,total,9.89788,22.3442
sim_300_1-0_64_map.h5,40,4,init,0.214887,0.214887
sim_300_1-0_64_map.h5,40,4,mapping,11.2759,11.4908
sim_300_1-0_64_map.h5,40,4,gcp,0.573138,12.0639
sim_300_1-0_64_map.h5,40,4,total,9.95564,22.0195
sim_300_1-0_64_map.h5,50,4,init,0.209063,0.209063
sim_300_1-0_64_map.h5,50,4,mapping,11.3703,11.5794
sim_300_1-0_64_map.h5,50,4,gcp,0.908572,12.488
sim_300_1-0_64_map.h5,50,4,total,9.88166,22.3696
sim_300_1-0_64_map.h5,60,4,init,0.213127,0.213127
sim_300_1-0_64_map.h5,60,4,mapping,11.2871,11.5003
sim_300_1-0_64_map.h5,60,4,gcp,0.591442,12.0917
