dataset,budget,num_tiles,label,elapsed_ms,cumulative_ms
sim_300_5-0_99_map.h5,40,18,mapping,59.8189,60.0258
sim_300_5-0_99_map.h5,40,18,gcp,1.44881,61.4746
sim_300_5-0_99_map.h5,40,18,total,9.22696,70.7016
sim_300_5-0_99_map.h5,50,18,init,0.215015,0.215015
sim_300_5-0_99_map.h5,50,18,mapping,60.7694,60.9844
sim_300_5-0_99_map.h5,50,18,gcp,1.12288,62.1073
sim_300_5-0_99_map.h5,50,18,total,9.45852,71.5658
sim_300_5-0_99_map.h5,60,18,init,0.212327,0.212327
sim_300_5-0_99_map.h5,60,18,mapping,60.1775,60.3899
sim_300_5-0_99_map.h5,60,18,gcp,1.48801,61.8779
sim_300_5-0_99_map.h5,60,18,total,9.36434,71.2422
sim_300_5-0_99_map.h5,70,18,init,0.223783,0.223783
sim_300_5-0_99_map.h5,70,18,mapping,60.1596,60.3834
sim_300_5-0_99_map.h5,70,18,gcp,1.16192,61.5453
sim_300_5-0_99_map.h5,70,18,total,9.48034,71.0256
sim_300_5-0_99_map.h5,80,18,init,0.211591,0.211591
sim_300_5-0_99_map.h5,80,18,mapping,61.087,61.2986
sim_300_5-0_99_map.h5,80,18,gcp,1.2058,62.5044
sim_300_5-0_99_map.h5,80,18,total,9.41148,71.9159
sim_300_5-0_99_map.h5,90,18,init,0.219463,0.219463
sim_300_5-0_99_map.h5,90,18,mapping,61.111,61.3305
sim_300_5-0_99_map.h5,90,18,gcp,1.18215,62.5126
sim_300_5-0_99_map.h5,90,18,total,9.40463,71.9173
sim_300_5-0_99_map.h5,100,18,init,0.212294,0.212294
sim_300_5-0_99_map.h5,100,18,mapping,60.3356,60.5479
sim_300_5-0_99_map.h5,100,18,gcp,1.44459,61.9925
sim_300_5-0_99_map.h5,100,18,total,9.23195,71.2244
sim_200_4-0_95_map.h5,5,24,init,0.214151,0.214151
sim_200_4-0_95_map.h5,5,24,mapping,60.4437,60.6579
sim_200_4-0_95_map.h5,5,24,gcp,0.645811,61.3037
sim_200_4-0_95_map.h5,5,24,total,9.97137,71.2751
sim_200_4-0_95_map.h5,10,24,init,0.214407,0.214407
sim_200_4-0_95_map.h5,10,24,mapping,61.4078,61.6222
sim_200_4-0_95_map.h5,10,24,gcp,0.74127,62.3635
sim_200_4-0_95_map.h5,10,24,total,9.90621,72.2697
sim_200_4-0_95_map.h5,20,24,init,0.215846,0.215846
sim_200_4-0_95_map.h5,20,24,mapping,61.5388,61.7547
sim_200_4-0_95_map.h5,20,24,gcp,1.34695,63.1016
sim_200_4-0_95_map.h5,20,24,total,9.51753,72.6192
sim_200_4-0_95_map.h5,30,24,init,0.21655,0.21655
sim_200_4-0_95_map.h5,30,24,mapping,61.5204,61.737
sim_200_4-0_95_map.h5,30,24,gcp,1.43873,63.1757
sim_200_4-0_95_map.h5,30,24,total,9.18578,72.3615
sim_200_4-0_95_map.h5,40,24,init,0.217735,0.217735
sim_200_4-0_95_map.h5,40,24,mapping,61.0706,61.2883
sim_200_4-0_95_map.h5,40,24,gcp,2.09497,63.3833
sim_200_4-0_95_map.h5,40,24,total,8.53917,71.9225
sim_200_4-0_95_map.h5,50,24,init,0.206502,0.206502
sim_200_4-0_95_map.h5,50,24,mapping,61.1279,61.3344
sim_200_4-0_95_map.h5,50,24,gcp,2.12157,63.456
sim_200_4-0_95_map.h5,50,24,total,8.51705,71.973
sim_200_4-0_95_map.h5,60,24,init,0.22007,0.22007
sim_200_4-0_95_map.h5,60,24,mapping,61.6207,61.8408
sim_200_4-0_95_map.h5,60,24,gcp,1.80242,63.6432
sim_200_4-0_95_map.h5,60,24,total,8.88513,72.5283
sim_200_4-0_95_map.h5,70,24,init,0.20535,0.20535
sim_200_4-0_95_map.h5,70,24,mapping,62.1109,62.3162
sim_200_4-0_95_map.h5,70,24,gcp,2.14288,64.4591
sim_200_4-0_95_map.h5,70,24,total,8.47497,72.9341
sim_200_4-0_95_map.h5,80,24,init,0.220583,0.220583
sim_200_4-0_95_map.h5,80,24,mapping,61.2393,61.4599
sim_200_4-0_95_map.h5,80,24,gcp,1.80588,63.2657
sim_200_4-0_95_map.h5,80,24,total,8.83399,72.0997
sim_200_4-0_95_map.h5,90,24,init,0.210662,0.210662
sim_200_4-0_95_map.h5,90,24,mapping,61.6647,61.8754
sim_200_4-0_95_map.h5,90,24,gcp,1.83814,63.7135
sim_200_4-0_95_map.h5,90,24,total,8.78058,72.4941
sim_200_4-0_95_map.h5,100,24,init,0.213606,0.213606
sim_200_4-0_95_map.h5,100,24,mapping,60.194,60.4076
sim_200_4-0_95_map.h5,100,24,gcp,1.82364,62.2313
sim_200_4-0_95_map.h5,100,24,total,8.75895,70.9902
sim_100_1-0_53_map.h5,5,73,init,0.21735,0.21735
sim_100_1-0_53_map.h5,5,73,mapping,61.4946,61.712
sim_100_1-0_53_map.h5,5,73,gcp,0.741974,62.4539
sim_100_1-0_53_map.h5,5,73,total,9.88292,72.3369
sim_100_1-0_53_map.h5,10,73,init,0.240904,0.240904
sim_100_1-0_53_map.h5,10,73,mapping,61.9294,62.1703
sim_100_1-0_53_map.h5,10,73,gcp,0.843545,63.0138
sim_100_1-0_53_map.h5,10,73,total,9.78643,72.8002
sim_100_1-0_53_map.h5,20,73,init,0.203974,0.203974
sim_100_1-0_53_map.h5,20,73,mapping,61.3529,61.5569
sim_100_1-0_53_map.h5,20,73,gcp,1.06128,62.6182
sim_100_1-0_53_map.h5,20,73,total,9.55033,72.1685
sim_100_1-0_53_map.h5,30,73,init,0.221702,0.221702
sim_100_1-0_53_map.h5,30,73,mapping,61.9089,62.1306
sim_100_1-0_53_map.h5,30,73,gcp,1.42126,63.5518
sim_100_1-0_53_map.h5,30,73,total,9.19752,72.7494
sim_100_1-0_53_map.h5,40,73,init,0.213223,0.213223
sim_100_1-0_53_map.h5,40,73,mapping,61.0649,61.2781
sim_100_1-0_53_map.h5,40,73,gcp,1.82297,63.1011
sim_100_1-0_53_map.h5,40,73,total,8.85626,71.9574
sim_100_1-0_53_map.h5,50,73,init,0.217958,0.217958
sim_100_1-0_53_map.h5,50,73,mapping,61.467,61.6849
sim_100_1-0_53_map.h5,50,73,gcp,3.08095,64.7659
sim_100_1-0_53_map.h5,50,73,total,7.53738,72.3033
sim_100_1-0_53_map.h5,60,73,init,0.218502,0.218502
sim_100_1-0_53_map.h5,60,73,mapping,61.3757,61.5942
sim_100_1-0_53_map.h5,60,73,gcp,3.86671,65.4609
sim_100_1-0_53_map.h5,60,73,total,7.02901,72.4899
sim_100_1-0_53_map.h5,70,73,init,0.220167,0.220167
sim_100_1-0_53_map.h5,70,73,mapping,60.691,60.9112
sim_100_1-0_53_map.h5,70,73,gcp,4.63082,65.542
sim_100_1-0_53_map.h5,70,73,total,6.27356,71.8156
sim_100_1-0_53_map.h5,80,73,init,0.208038,0.208038
sim_100_1-0_53_map.h5,80,73,mapping,61.4662,61.6742
sim_100_1-0_53_map.h5,80,73,gcp,4.85963,66.5338
sim_100_1-0_53_map.h5,80,73,total,5.78619,72.32
sim_100_1-0_53_map.h5,90,73,init,0.206342,0.206342
sim_100_1-0_53_map.h5,90,73,mapping,60.8219,61.0282
sim_100_1-0_53_map.h5,90,73,gcp,5.80868,66.8369
sim_100_1-0_53_map.h5,90,73,total,4.85608,71.693
sim_100_1-0_53_map.h5,100,73,init,0.216486,0.216486
sim_100_1-0_53_map.h5,100,73,mapping,61.3949,61.6114
sim_100_1-0_53_map.h5,100,73,gcp,6.70065,68.3121
sim_100_1-0_53_map.h5,100,73,total,3.94732,72.2594
sim_100_2-0_87_map.h5,5,52,init,0.211878,0.211878
sim_100_2-0_87_map.h5,5,52,mapping,61.2064,61.4183
sim_100_2-0_87_map.h5,5,52,gcp,0.704917,62.1232
sim_100_2-0_87_map.h5,5,52,total,9.89805,72.0213
sim_100_2-0_87_map.h5,10,52,init,0.217638,0.217638
sim_100_2-0_87_map.h5,10,52,mapping,61.4003,61.6179
sim_100_2-0_87_map.h5,10,52,gcp,0.825304,62.4432
sim_100_2-0_87_map.h5,10,52,total,9.80324,72.2465
sim_100_2-0_87_map.h5,20,52,init,0.208742,0.208742
sim_100_2-0_87_map.h5,20,52,mapping,61.6131,61.8218
sim_100_2-0_87_map.h5,20,52,gcp,1.0495,62.8713
sim_100_2-0_87_map.h5,20,52,total,9.54463,72.4159
sim_100_2-0_87_map.h5,30,52,init,0.224102,0.224102
sim_100_2-0_87_map.h5,30,52,mapping,61.5685,61.7926
sim_100_2-0_87_map.h5,30,52,gcp,1.50968,63.3023
sim_100_2-0_87_map.h5,30,52,total,9.11617,72.4184
sim_100_2-0_87_map.h5,40,52,init,0.207847,0.207847
sim_100_2-0_87_map.h5,40,52,mapping,61.229,61.4369
sim_100_2-0_87_map.h5,40,52,gcp,1.63611,63.073
sim_100_2-0_87_map.h5,40,52,total,9.00526,72.0782
sim_100_2-0_87_map.h5,50,52,init,0.225382,0.225382
sim_100_2-0_87_map.h5,50,52,mapping,61.2727,61.498
sim_100_2-0_87_map.h5,50,52,gcp,2.43946,63.9375
sim_100_2-0_87_map.h5,50,52,total,8.16924,72.1067
sim_100_2-0_87_map.h5,60,52,init,0.215366,0.215366
sim_100_2-0_87_map.h5,60,52,mapping,60.6641,60.8795
sim_100_2-0_87_map.h5,60,52,gcp,2.93897,63.8184
sim_100_2-0_87_map.h5,60,52,total,7.70263,71.5211
sim_100_2-0_87_map.h5,70,52,init,0.211974,0.211974
sim_100_2-0_87_map.h5,70,52,mapping,61.9903,62.2023
sim_100_2-0_87_map.h5,70,52,gcp,3.39306,65.5953
sim_100_2-0_87_map.h5,70,52,total,7.29298,72.8883
sim_100_2-0_87_map.h5,80,52,init,0.208742,0.208742
sim_100_2-0_87_map.h5,80,52,mapping,62.0322,62.2409
sim_100_2-0_87_map.h5,80,52,gcp,4.33559,66.5765
sim_100_2-0_87_map.h5,80,52,total,6.53174,73.1083
sim_100_2-0_87_map.h5,90,52,init,0.217766,0.217766
sim_100_2-0_87_map.h5,90,52,mapping,60.9161,61.1339
sim_100_2-0_87_map.h5,90,52,gcp,5.23817,66.372
sim_100_2-0_87_map.h5,90,52,total,5.39779,71.7698
sim_100_2-0_87_map.h5,100,52,init,0.204742,0.204742
sim_100_2-0_87_map.h5,100,52,mapping,60.6652,60.87
sim_100_2-0_87_map.h5,100,52,gcp,5.25372,66.1237
sim_100_2-0_87_map.h5,100,52,total,5.38176,71.5054
sim_300_0-5_19_map.h5,5,5,init,0.200486,0.200486
sim_300_0-5_19_map.h5,5,5,mapping,60.6089,60.8094
sim_300_0-5_19_map.h5,5,5,gcp,0.610322,61.4197
sim_300_0-5_19_map.h5,5,5,total,10.0028,71.4225
sim_300_0-5_19_map.h5,10,5,init,0.215335,0.215335
sim_300_0-5_19_map.h5,10,5,mapping,60.681,60.8963
sim_300_0-5_19_map.h5,10,5,gcp,0.633651,61.53
sim_300_0-5_19_map.h5,10,5,total,9.97031,71.5003
sim_300_0-5_19_map.h5,20,5,init,0.225063,0.225063
sim_300_0-5_19_map.h5,20,5,mapping,60.8892,61.1142
sim_300_0-5_19_map.h5,20,5,gcp,0.978493,62.0927
sim_300_0-5_19_map.h5,20,5,total,9.66736,71.7601
sim_300_0-5_19_map.h5,30,5,init,0.211942,0.211942
sim_300_0-5_19_map.h5,30,5,mapping,60.5252,60.7371
sim_300_0-5_19_map.h5,30,5,gcp,0.687956,61.4251
sim_300_0-5_19_map.h5,30,5,total,9.92433,71.3494
sim_300_0-5_19_map.h5,40,5,init,0.20727,0.20727
sim_300_0-5_19_map.h5,40,5,mapping,60.6395,60.8467
sim_300_0-5_19_map.h5,40,5,gcp,0.656755,61.5035
sim_300_0-5_19_map.h5,40,5,total,10.0244,71.5279
sim_300_0-5_19_map.h5,50,5,init,0.212966,0.212966
sim_300_0-5_19_map.h5,50,5,mapping,60.0898,60.3027
sim_300_0-5_19_map.h5,50,5,gcp,0.956956,61.2597
sim_300_0-5_19_map.h5,50,5,total,9.93953,71.1992
sim_300_0-5_19_map.h5,60,5,init,0.206502,0.206502
sim_300_0-5_19_map.h5,60,5,mapping,61.0965,61.303
sim_300_0-5_19_map.h5,60,5,gcp,0.656212,61.9592
sim_300_0-5_19_map.h5,60,5,total,9.93236,71.8915
sim_300_0-5_19_map.h5,70,5,init,0.220518,0.220518
sim_300_0-5_19_map.h5,70,5,mapping,60.7816,61.0022
sim_300_0-5_19_map.h5,70,5,gcp,0.640531,61.6427
sim_300_0-5_19_map.h5,70,5,total,10.0229,71.6656
sim_300_0-5_19_map.h5,80,5,init,0.213734,0.213734
sim_300_0-5_19_map.h5,80,5,mapping,62.0058,62.2196
sim_300_0-5_19_map.h5,80,5,gcp,0.605874,62.8254
sim_300_0-5_19_map.h5,80,5,total,10.0278,72.8532
sim_300_0-5_19_map.h5,90,5,init,0.210054,0.210054
sim_300_0-5_19_map.h5,90,5,mapping,61.8237,62.0337
sim_300_0-5_19_map.h5,90,5,gcp,0.640051,62.6738
sim_300_0-5_19_map.h5,90,5,total,9.98695,72.6607
sim_300_0-5_19_map.h5,100,5,init,0.213894,0.213894
sim_300_0-5_19_map.h5,100,5,mapping,60.9206,61.1345
sim_300_0-5_19_map.h5,100,5,gcp,0.613586,61.7481
sim_300_0-5_19_map.h5,100,5,total,10.0019,71.75
sim_50_3-0_47_map.h5,5,297,init,0.21287,0.21287
sim_50_3-0_47_map.h5,5,297,mapping,68.4185,68.6314
sim_50_3-0_47_map.h5,5,297,gcp,1.15619,69.7876
sim_50_3-0_47_map.h5,5,297,total,9.49417,79.2817
sim_50_3-0_47_map.h5,10,297,init,0.213863,0.213863
sim_50_3-0_47_map.h5,10,297,mapping,67.2358,67.4497
sim_50_3-0_47_map.h5,10,297,gcp,1.49768,68.9474
sim_50_3-0_47_map.h5,10,297,total,9.14731,78.0947
sim_50_3-0_47_map.h5,20,297,init,0.218407,0.218407
sim_50_3-0_47_map.h5,20,297,mapping,68.534,68.7524
sim_50_3-0_47_map.h5,20,297,gcp,1.48689,70.2393
sim_50_3-0_47_map.h5,20,297,total,9.09582,79.3351
sim_50_3-0_47_map.h5,30,297,init,0.213159,0.213159
sim_50_3-0_47_map.h5,30,297,mapping,69.2695,69.4827
sim_50_3-0_47_map.h5,30,297,gcp,2.37841,71.8611
sim_50_3-0_47_map.h5,30,297,total,8.28597,80.1471
sim_50_3-0_47_map.h5,40,297,init,0.216295,0.216295
sim_50_3-0_47_map.h5,40,297,mapping,68.8632,69.0795
sim_50_3-0_47_map.h5,40,297,gcp,2.56833,71.6478
sim_50_3-0_47_map.h5,40,297,total,8.08328,79.7311
sim_50_3-0_47_map.h5,50,297,init,0.209094,0.209094
sim_50_3-0_47_map.h5,50,297,mapping,67.471,67.6801
sim_50_3-0_47_map.h5,50,297,gcp,2.85829,70.5384
sim_50_3-0_47_map.h5,50,297,total,7.81271,78.3511
sim_50_3-0_47_map.h5,60,297,init,0.211398,0.211398
sim_50_3-0_47_map.h5,60,297,mapping,67.9297,68.1411
sim_50_3-0_47_map.h5,60,297,gcp,4.54138,72.6824
sim_50_3-0_47_map.h5,60,297,total,6.09624,78.7787
sim_50_3-0_47_map.h5,70,297,init,0.214055,0.214055
sim_50_3-0_47_map.h5,70,297,mapping,67.9628,68.1769
sim_50_3-0_47_map.h5,70,297,gcp,5.04953,73.2264
sim_50_3-0_47_map.h5,70,297,total,5.61837,78.8448
sim_50_3-0_47_map.h5,80,297,init,0.206214,0.206214
sim_50_3-0_47_map.h5,80,297,mapping,67.2297,67.4359
sim_50_3-0_47_map.h5,80,297,gcp,5.97487,73.4108
sim_50_3-0_47_map.h5,80,297,total,4.66967,78.0805
sim_50_3-0_47_map.h5,90,297,init,0.219559,0.219559
sim_50_3-0_47_map.h5,90,297,mapping,67.4735,67.6931
sim_50_3-0_47_map.h5,90,297,gcp,6.45162,74.1447
sim_50_3-0_47_map.h5,90,297,total,4.21462,78.3593
sim_50_3-0_47_map.h5,100,297,init,0.225223,0.225223
sim_50_3-0_47_map.h5,100,297,mapping,66.8748,67.1
sim_50_3-0_47_map.h5,100,297,gcp,7.35865,74.4587
sim_50_3-0_47_map.h5,100,297,total,3.28304,77.7417
sim_300_2-0_79_map.h5,5,25,init,0.223079,0.223079
sim_300_2-0_79_map.h5,5,25,mapping,61.3032,61.5263
sim_300_2-0_79_map.h5,5,25,gcp,0.619443,62.1457
sim_300_2-0_79_map.h5,5,25,total,10.0154,72.1612
sim_300_2-0_79_map.h5,10,25,init,0.213895,0.213895
sim_300_2-0_79_map.h5,10,25,mapping,59.6171,59.831
sim_300_2-0_79_map.h5,10,25,gcp,1.06406,60.895
sim_300_2-0_79_map.h5,10,25,total,9.56793,70.463
sim_300_2-0_79_map.h5,20,25,init,0.208326,0.208326
sim_300_2-0_79_map.h5,20,25,mapping,61.2481,61.4564
sim_300_2-0_79_map.h5,20,25,gcp,1.1217,62.5781
sim_300_2-0_79_map.h5,20,25,total,9.48367,72.0618
sim_300_2-0_79_map.h5,30,25,init,0.219174,0.219174
sim_300_2-0_79_map.h5,30,25,mapping,61.3189,61.5381
sim_300_2-0_79_map.h5,30,25,gcp,1.23709,62.7752
sim_300_2-0_79_map.h5,30,25,total,9.41765,72.1928
sim_300_2-0_79_map.h5,40,25,init,0.214086,0.214086
sim_300_2-0_79_map.h5,40,25,mapping,60.7589,60.973
sim_300_2-0_79_map.h5,40,25,gcp,1.64008,62.6131
sim_300_2-0_79_map.h5,40,25,total,8.96222,71.5753
sim_300_2-0_79_map.h5,50,25,init,0.217286,0.217286
sim_300_2-0_79_map.h5,50,25,mapping,61.2321,61.4494
sim_300_2-0_79_map.h5,50,25,gcp,2.33511,63.7845
sim_300_2-0_79_map.h5,50,25,total,8.29087,72.0754
sim_300_2-0_79_map.h5,60,25,init,0.232679,0.232679
sim_300_2-0_79_map.h5,60,25,mapping,61.5177,61.7504
sim_300_2-0_79_map.h5,60,25,gcp,2.01744,63.7678
sim_300_2-0_79_map.h5,60,25,total,8.6639,72.4317
sim_300_2-0_79_map.h5,70,25,init,0.207686,0.207686
sim_300_2-0_79_map.h5,70,25,mapping,61.9491,62.1568
sim_300_2-0_79_map.h5,70,25,gcp,2.05117,64.2079
sim_300_2-0_79_map.h5,70,25,total,8.58598,72.7939
sim_300_2-0_79_map.h5,80,25,init,0.220198,0.220198
sim_300_2-0_79_map.h5,80,25,mapping,61.792,62.0122
sim_300_2-0_79_map.h5,80,25,gcp,2.14746,64.1597
sim_300_2-0_79_map.h5,80,25,total,8.55181,72.7115
sim_300_2-0_79_map.h5,90,25,init,0.225415,0.225415
sim_300_2-0_79_map.h5,90,25,mapping,60.6782,60.9037
sim_300_2-0_79_map.h5,90,25,gcp,1.99878,62.9024
sim_300_2-0_79_map.h5,90,25,total,8.61398,71.5164
sim_300_2-0_79_map.h5,100,25,init,0.215782,0.215782
sim_300_2-0_79_map.h5,100,25,mapping,61.075,61.2908
sim_300_2-0_79_map.h5,100,25,gcp,2.00604,63.2968
sim_300_2-0_79_map.h5,100,25,total,8.64755,71.9444
sim_250_5-0_41_map.h5,5,9,init,0.213895,0.213895
sim_250_5-0_41_map.h5,5,9,mapping,60.974,61.1879
sim_250_5-0_41_map.h5,5,9,gcp,0.655924,61.8438
sim_250_5-0_41_map.h5,5,9,total,9.94554,71.7893
sim_250_5-0_41_map.h5,10,9,init,0.213127,0.213127
sim_250_5-0_41_map.h5,10,9,mapping,60.93,61.1431
sim_250_5-0_41_map.h5,10,9,gcp,1.03862,62.1817
sim_250_5-0_41_map.h5,10,9,total,9.592,71.7737
sim_250_5-0_41_map.h5,20,9,init,0.218343,0.218343
sim_250_5-0_41_map.h5,20,9,mapping,61.5321,61.7504
sim_250_5-0_41_map.h5,20,9,gcp,0.816536,62.567
sim_250_5-0_41_map.h5,20,9,total,9.77395,72.3409
sim_250_5-0_41_map.h5,30,9,init,0.215942,0.215942
sim_250_5-0_41_map.h5,30,9,mapping,61.6281,61.844
sim_250_5-0_41_map.h5,30,9,gcp,0.806712,62.6508
sim_250_5-0_41_map.h5,30,9,total,9.86388,72.5146
sim_250_5-0_41_map.h5,40,9,init,0.220646,0.220646
sim_250_5-0_41_map.h5,40,9,mapping,60.9431,61.1638
sim_250_5-0_41_map.h5,40,9,gcp,0.85977,62.0235
sim_250_5-0_41_map.h5,40,9,total,9.73901,71.7625
sim_250_5-0_41_map.h5,50,9,init,0.218343,0.218343
sim_250_5-0_41_map.h5,50,9,mapping,61.2234,61.4417
sim_250_5-0_41_map.h5,50,9,gcp,1.11274,62.5545
sim_250_5-0_41_map.h5,50,9,total,9.4918,72.0463
sim_250_5-0_41_map.h5,60,9,init,0.229095,0.229095
sim_250_5-0_41_map.h5,60,9,mapping,59.9884,60.2175
sim_250_5-0_41_map.h5,60,9,gcp,0.794616,61.0121
sim_250_5-0_41_map.h5,60,9,total,9.77453,70.7866
sim_250_5-0_41_map.h5,70,9,init,0.213286,0.213286
sim_250_5-0_41_map.h5,70,9,mapping,60.6699,60.8832
sim_250_5-0_41_map.h5,70,9,gcp,1.11974,62.0029
sim_250_5-0_41_map.h5,70,9,total,9.72077,71.7237
sim_250_5-0_41_map.h5,80,9,init,0.21287,0.21287
sim_250_5-0_41_map.h5,80,9,mapping,61.0995,61.3123
sim_250_5-0_41_map.h5,80,9,gcp,0.802392,62.1147
sim_250_5-0_41_map.h5,80,9,total,9.88189,71.9966
sim_250_5-0_41_map.h5,90,9,init,0.210118,0.210118
sim_250_5-0_41_map.h5,90,9,mapping,60.4435,60.6536
sim_250_5-0_41_map.h5,90,9,gcp,1.10077,61.7544
sim_250_5-0_41_map.h5,90,9,total,9.7608,71.5152
sim_250_5-0_41_map.h5,100,9,init,0.214086,0.214086
sim_250_5-0_41_map.h5,100,9,mapping,60.8804,61.0945
sim_250_5-0_41_map.h5,100,9,gcp,0.803608,61.8981
sim_250_5-0_41_map.h5,100,9,total,9.8513,71.7494
sim_100_0-5_7_map.h5,5,28,init,0.211686,0.211686
sim_100_0-5_7_map.h5,5,28,mapping,60.9993,61.211
sim_100_0-5_7_map.h5,5,28,gcp,0.620082,61.8311
sim_100_0-5_7_map.h5,5,28,total,9.99879,71.8299
sim_100_0-5_7_map.h5,10,28,init,0.221991,0.221991
sim_100_0-5_7_map.h5,10,28,mapping,61.1089,61.3308
sim_100_0-5_7_map.h5,10,28,gcp,1.03097,62.3618
sim_100_0-5_7_map.h5,10,28,total,9.79095,72.1528
sim_100_0-5_7_map.h5,20,28,init,0.215846,0.215846
sim_100_0-5_7_map.h5,20,28,mapping,60.8929,61.1088
sim_100_0-5_7_map.h5,20,28,gcp,1.11715,62.2259
sim_100_0-5_7_map.h5,20,28,total,9.57228,71.7982
sim_100_0-5_7_map.h5,30,28,init,0.212102,0.212102
sim_100_0-5_7_map.h5,30,28,mapping,60.5308,60.7429
sim_100_0-5_7_map.h5,30,28,gcp,1.37322,62.1161
sim_100_0-5_7_map.h5,30,28,total,9.22725,71.3434
sim_100_0-5_7_map.h5,40,28,init,0.214599,0.214599
sim_100_0-5_7_map.h5,40,28,mapping,60.1841,60.3987
sim_100_0-5_7_map.h5,40,28,gcp,1.59368,61.9923
sim_100_0-5_7_map.h5,40,28,total,9.13371,71.126
sim_100_0-5_7_map.h5,50,28,init,0.209254,0.209254
sim_100_0-5_7_map.h5,50,28,mapping,61.3098,61.5191
sim_100_0-5_7_map.h5,50,28,gcp,1.85487,63.374
sim_100_0-5_7_map.h5,50,28,total,8.72215,72.0961
sim_100_0-5_7_map.h5,60,28,init,0.217478,0.217478
sim_100_0-5_7_map.h5,60,28,mapping,61.0647,61.2821
sim_100_0-5_7_map.h5,60,28,gcp,1.82386,63.106
sim_100_0-5_7_map.h5,60,28,total,8.82545,71.9314
sim_100_0-5_7_map.h5,70,28,init,0.213063,0.213063
sim_100_0-5_7_map.h5,70,28,mapping,61.1482,61.3613
sim_100_0-5_7_map.h5,70,28,gcp,1.82351,63.1848
sim_100_0-5_7_map.h5,70,28,total,8.76196,71.9467
sim_100_0-5_7_map.h5,80,28,init,0.216839,0.216839
sim_100_0-5_7_map.h5,80,28,mapping,61.8287,62.0456
sim_100_0-5_7_map.h5,80,28,gcp,2.16387,64.2094
sim_100_0-5_7_map.h5,80,28,total,8.48832,72.6977
sim_100_0-5_7_map.h5,90,28,init,0.212838,0.212838
sim_100_0-5_7_map.h5,90,28,mapping,60.2244,60.4372
sim_100_0-5_7_map.h5,90,28,gcp,1.82265,62.2599
sim_100_0-5_7_map.h5,90,28,total,8.79191,71.0518
sim_100_0-5_7_map.h5,100,28,init,0.219559,0.219559
sim_100_0-5_7_map.h5,100,28,mapping,60.7917,61.0112
sim_100_0-5_7_map.h5,100,28,gcp,2.11005,63.1213
sim_100_0-5_7_map.h5,100,28,total,8.57299,71.6943
sim_250_4-0_18_map.h5,5,8,init,0.20807,0.20807
sim_250_4-0_18_map.h5,5,8,mapping,60.282,60.4901
sim_250_4-0_18_map.h5,5,8,gcp,0.610354,61.1005
sim_250_4-0_18_map.h5,5,8,total,10.0407,71.1412
sim_250_4-0_18_map.h5,10,8,init,0.224647,0.224647
sim_250_4-0_18_map.h5,10,8,mapping,60.7054,60.9301
sim_250_4-0_18_map.h5,10,8,gcp,0.680373,61.6104
sim_250_4-0_18_map.h5,10,8,total,9.91111,71.5215
sim_250_4-0_18_map.h5,20,8,init,0.210566,0.210566
sim_250_4-0_18_map.h5,20,8,mapping,61.1001,61.3107
sim_250_4-0_18_map.h5,20,8,gcp,0.72239,62.0331
sim_250_4-0_18_map.h5,20,8,total,9.97121,72.0043
sim_250_4-0_18_map.h5,30,8,init,0.214022,0.214022
sim_250_4-0_18_map.h5,30,8,mapping,61.9661,62.1801
sim_250_4-0_18_map.h5,30,8,gcp,1.07766,63.2577
sim_250_4-0_18_map.h5,30,8,total,9.76487,73.0226
sim_250_4-0_18_map.h5,40,8,init,0.208742,0.208742
sim_250_4-0_18_map.h5,40,8,mapping,60.9189,61.1276
sim_250_4-0_18_map.h5,40,8,gcp,0.762999,61.8906
sim_250_4-0_18_map.h5,40,8,total,9.82842,71.7191
sim_250_4-0_18_map.h5,50,8,init,0.22007,0.22007
sim_250_4-0_18_map.h5,50,8,mapping,61.6973,61.9174
sim_250_4-0_18_map.h5,50,8,gcp,0.739478,62.6568
sim_250_4-0_18_map.h5,50,8,total,9.86461,72.5214
sim_250_4-0_18_map.h5,60,8,init,0.202214,0.202214
sim_250_4-0_18_map.h5,60,8,mapping,60.6622,60.8644
sim_250_4-0_18_map.h5,60,8,gcp,0.740598,61.605
sim_250_4-0_18_map.h5,60,8,total,9.89597,71.501
sim_250_4-0_18_map.h5,70,8,init,0.206791,0.206791
sim_250_4-0_18_map.h5,70,8,mapping,61.1134,61.3202
sim_250_4-0_18_map.h5,70,8,gcp,0.734773,62.0549
sim_250_4-0_18_map.h5,70,8,total,9.89233,71.9473
sim_250_4-0_18_map.h5,80,8,init,0.216999,0.216999
sim_250_4-0_18_map.h5,80,8,mapping,58.0525,58.2695
sim_250_4-0_18_map.h5,80,8,gcp,1.08285,59.3524
sim_250_4-0_18_map.h5,80,8,total,9.83447,69.1869
sim_250_4-0_18_map.h5,90,8,init,0.208614,0.208614
sim_250_4-0_18_map.h5,90,8,mapping,60.92,61.1287
sim_250_4-0_18_map.h5,90,8,gcp,0.794616,61.9233
sim_250_4-0_18_map.h5,90,8,total,9.78074,71.704
sim_250_4-0_18_map.h5,100,8,init,0.219494,0.219494
sim_250_4-0_18_map.h5,100,8,mapping,60.9833,61.2028
sim_250_4-0_18_map.h5,100,8,gcp,0.728726,61.9315
sim_250_4-0_18_map.h5,100,8,total,9.94055,71.8721
sim_150_1-0_72_map.h5,5,35,init,0.211686,0.211686
