method,dataset,budget,slew_rate,n_src,n_bkg,source,source_tile,detected,sum_tiles,visited_tiles,zenith_tile,sum_prob,detection_cost,estimate_time,runtime,path
GCP,adapt_p60-00000000000001_a270-0_369_map.h5,9.129,10,561,262,30.000000:270.000000,1339,True,12,6,1339,0.997548,8.63726,0,0.0270406,1396 1396 1397 1339 1338 -1
GCP,adapt_p70-52877936550931_a146-25_367_map.h5,5.271,10,526,1667,19.471220:146.250000,1193,True,14,4,1193,0.882601,5.0036,0,0.0131451,1256 1193 1194 -1
GCP,adapt_p80-40593177313954_a247-49999999999997_568_map.h5,7.583,10,264,841,9.594069:247.500000,1080,False,32,5,1082,0.618813,6.20578,0,0.0132915,1014 1014 1082 1083 -1
GCP,adapt_p70-52877936550931_a78-75_456_map.h5,8.505,10,280,471,19.471220:78.750000,1181,True,17,5,1245,0.886759,7.57343,0,0.0130961,1246 1245 1182 1181 -1
GCP,adapt_p11-715852394892384_a315-0_229_map.h5,4.894,10,479,1901,78.284149:315.000000,1778,True,13,4,1762,0.894976,4.88643,0,0.0129863,1779 1778 1762 -1
GCP,adapt_p48-18968510422141_a101-24999999999999_414_map.h5,9.617,10,723,101,41.810314:101.250000,1481,True,7,6,1428,0.999976,8.63733,0,0.0130097,1481 1481 1427 1428 1482 -1
GCP,adapt_p60-00000000000001_a270-0_585_map.h5,5.945,10,93,1290,30.000000:270.000000,1339,False,74,4,1595,0.309982,5.86032,0,0.0136228,1640 1596 1595 -1
GCP,adapt_p80-40593177313954_a67-5_219_map.h5,8.703,10,174,412,9.594069:67.500000,1047,True,28,6,1046,0.831587,8.6987,0,0.0131962,1111 1111 1112 1046 1047 -1
GCP,adapt_p60-00000000000001_a337-49999999999994_15_map.h5,7.174,10,82,390,30.000000:337.500000,1350,False,251,2,1287,0,0,0,0.0194218,1447 -1
GCP,adapt_p60-00000000000001_a157-5_579_map.h5,6.126,10,259,1469,30.000000:157.500000,1320,True,19,4,1320,0.795655,5.0443,0,0.0131712,1380 1379 1320 -1
GCP,adapt_p60-00000000000001_a180-0_23_map.h5,8.471,10,237,495,30.000000:180.000000,1324,True,20,5,1381,0.817889,7.63404,0,0.01303,1324 1323 1381 1322 -1
GCP,adapt_p48-18968510422141_a168-74999999999997_48_map.h5,7.516,10,97,767,41.810314:168.750000,1491,False,54,5,1438,0.494774,6.682,0,0.0132868,1324 1324 1439 1438 -1
GCP,adapt_p11-715852394892384_a45-0_15_map.h5,7.534,10,579,875,78.284149:45.000000,1766,True,11,5,1746,0.933654,6.01218,0,0.0130828,1747 1747 1746 1766 -1
GCP,adapt_p11-715852394892384_a45-0_333_map.h5,9.451,10,428,170,78.284149:45.000000,1766,False,10,6,1747,0.989553,8.77533,0,0.0133442,1721 1721 1747 1746 1767 -1
GCP,adapt_p70-52877936550931_a168-74999999999997_289_map.h5,8.305,10,237,548,19.471220:168.750000,1197,True,19,5,1197,0.909119,7.63898,0,0.0135452,1133 1132 1198 1197 -1
